3#apa#apa13#app1334/)  -0.332 1.517  -0.256 1.517  -0.180 1.517  -0.166 1.455  -0.166 1.379  -0.166 1.303  -0.166 1.227  -0.166 1.151  -0.166 1.075  -0.145 1.021  -0.069 1.021  -0.001 1.013  -0.001 0.937  -0.001 0.861  -0.001 0.785  -0.001 0.709  0.025 0.639  0.059 0.571  0.093 0.503  0.127 0.435  0.161 0.367  0.165 0.292  0.165 0.216  0.165 0.141  0.165 0.065  0.165 -0.011  0.165 -0.087  0.165 -0.163  0.165 -0.239  0.165 -0.315  0.165 -0.391  0.165 -0.467  0.165 -0.543  0.165 -0.619  0.165 -0.695  0.165 -0.771  0.132 -0.834  0.079 -0.887  0.025 -0.941  -0.001 -1.006  -0.001 -1.082  -0.001 -1.158  -0.001 -1.234  -0.009 -1.307  -0.063 -1.360  -0.117 -1.414  -0.171 -1.468  -0.224 -1.521  -0.278 -1.575  -0.332 -1.629
2#apb#apb05#app0523/)  -0.720 1.504  -0.668 1.451  -0.616 1.399  -0.562 1.348  -0.508 1.298  -0.454 1.247  -0.400 1.197  -0.347 1.146  -0.295 1.093  -0.243 1.041  -0.190 0.989  -0.138 0.937  -0.090 0.881  -0.053 0.817  -0.017 0.753  0.019 0.688  0.056 0.624  0.092 0.560  0.121 0.492  0.148 0.423  0.175 0.354  0.201 0.285  0.228 0.217  0.248 0.145  0.264 0.073  0.281 0.001  0.297 -0.071  0.314 -0.143  0.326 -0.215  0.326 -0.289  0.326 -0.363  0.326 -0.437  0.326 -0.511  0.326 -0.585  0.302 -0.654  0.276 -0.723  0.250 -0.792  0.224 -0.862  0.198 -0.931  0.165 -0.997  0.129 -1.061  0.092 -1.125  0.056 -1.190  0.019 -1.254  -0.019 -1.317  -0.066 -1.374  -0.112 -1.432  -0.158 -1.490  -0.204 -1.547  -0.250 -1.605
2#apb#apb05#app0523/)  -0.838 1.360  -0.763 1.348  -0.688 1.335  -0.622 1.299  -0.555 1.262  -0.489 1.224  -0.426 1.183  -0.362 1.141  -0.299 1.098  -0.239 1.053  -0.188 0.996  -0.138 0.940  -0.087 0.883  -0.036 0.826  0.006 0.763  0.049 0.700  0.091 0.637  0.133 0.574  0.174 0.510  0.208 0.442  0.242 0.374  0.276 0.306  0.310 0.238  0.333 0.166  0.355 0.093  0.377 0.020  0.399 -0.053  0.396 -0.128  0.390 -0.204  0.385 -0.280  0.379 -0.356  0.369 -0.430  0.341 -0.501  0.314 -0.572  0.286 -0.643  0.258 -0.713  0.224 -0.781  0.190 -0.849  0.156 -0.917  0.122 -0.985  0.087 -1.053  0.047 -1.117  0.007 -1.182  -0.033 -1.247  -0.072 -1.312  -0.113 -1.376  -0.163 -1.433  -0.214 -1.489  -0.264 -1.546  -0.315 -1.603
2#apb#apb05#app0523/)  -0.682 1.415  -0.613 1.423  -0.539 1.416  -0.480 1.372  -0.422 1.325  -0.364 1.279  -0.309 1.229  -0.256 1.177  -0.203 1.124  -0.151 1.072  -0.106 1.012  -0.062 0.952  -0.018 0.892  0.026 0.833  0.063 0.768  0.096 0.702  0.129 0.635  0.163 0.569  0.188 0.499  0.210 0.428  0.231 0.357  0.253 0.285  0.270 0.213  0.279 0.140  0.289 0.066  0.298 -0.008  0.307 -0.082  0.303 -0.156  0.300 -0.230  0.296 -0.305  0.288 -0.378  0.274 -0.452  0.260 -0.525  0.246 -0.598  0.227 -0.669  0.205 -0.740  0.182 -0.811  0.160 -0.882  0.130 -0.949  0.089 -1.012  0.049 -1.074  0.008 -1.136  -0.033 -1.198  -0.081 -1.256  -0.128 -1.313  -0.175 -1.370  -0.223 -1.427  -0.274 -1.482  -0.324 -1.537  -0.374 -1.591
2#apb#apb05#app0523/)  -0.858 1.419  -0.855 1.383  -0.799 1.331  -0.743 1.279  -0.685 1.228  -0.622 1.184  -0.560 1.141  -0.497 1.097  -0.435 1.051  -0.378 1.001  -0.320 0.951  -0.262 0.900  -0.205 0.850  -0.153 0.794  -0.102 0.736  -0.051 0.679  -0.001 0.622  0.050 0.564  0.095 0.502  0.140 0.440  0.185 0.378  0.229 0.316  0.263 0.248  0.291 0.177  0.319 0.105  0.347 0.034  0.370 -0.039  0.385 -0.114  0.400 -0.189  0.415 -0.264  0.417 -0.340  0.417 -0.417  0.417 -0.494  0.417 -0.570  0.395 -0.643  0.371 -0.716  0.348 -0.789  0.324 -0.862  0.291 -0.931  0.255 -0.998  0.220 -1.066  0.180 -1.132  0.136 -1.194  0.092 -1.257  0.047 -1.319  -0.007 -1.373  -0.061 -1.427  -0.119 -1.455  -0.083 -1.431  -0.022 -1.388
2#tos#f2#f2016063/)  -0.469 1.335  -0.476 1.264  -0.554 1.264  -0.612 1.244  -0.585 1.193  -0.507 1.193  -0.436 1.170  -0.371 1.127  -0.306 1.084  -0.238 1.050  -0.160 1.050  -0.091 1.029  -0.042 0.971  -0.031 0.897  0.024 0.842  0.061 0.774  0.096 0.704  0.138 0.639  0.181 0.574  0.224 0.509  0.244 0.437  0.244 0.359  0.244 0.281  0.244 0.203  0.244 0.125  0.244 0.047  0.244 -0.031  0.244 -0.109  0.244 -0.187  0.244 -0.265  0.244 -0.343  0.244 -0.421  0.244 -0.499  0.244 -0.577  0.215 -0.648  0.180 -0.718  0.172 -0.794  0.172 -0.872  0.172 -0.950  0.172 -1.028  0.163 -1.104  0.120 -1.168  0.076 -1.233  0.033 -1.298  -0.002 -1.368  -0.037 -1.437  -0.090 -1.494  -0.145 -1.549  -0.200 -1.605  -0.255 -1.660
2#apb#apb08#app0808/)  -0.333 1.639  -0.374 1.582  -0.392 1.513  -0.399 1.440  -0.387 1.367  -0.376 1.294  -0.360 1.223  -0.321 1.160  -0.283 1.097  -0.244 1.035  -0.205 0.972  -0.165 0.911  -0.125 0.849  -0.084 0.787  -0.045 0.725  -0.009 0.660  0.026 0.596  0.062 0.531  0.097 0.466  0.133 0.402  0.159 0.333  0.183 0.264  0.208 0.194  0.232 0.124  0.256 0.055  0.267 -0.018  0.277 -0.091  0.288 -0.164  0.298 -0.237  0.305 -0.310  0.295 -0.383  0.285 -0.456  0.274 -0.529  0.264 -0.602  0.252 -0.675  0.236 -0.747  0.220 -0.818  0.204 -0.890  0.186 -0.962  0.151 -1.027  0.116 -1.092  0.081 -1.156  0.036 -1.214  -0.014 -1.269  -0.063 -1.323  -0.117 -1.373  -0.180 -1.412  -0.242 -1.451  -0.305 -1.490  -0.367 -1.529
2#app#app34#app3498/)  -0.987 1.237  -0.911 1.237  -0.899 1.173  -0.847 1.150  -0.775 1.131  -0.707 1.097  -0.639 1.063  -0.571 1.029  -0.503 0.996  -0.432 0.975  -0.361 0.962  -0.308 0.909  -0.245 0.867  -0.177 0.833  -0.110 0.798  -0.076 0.730  -0.042 0.662  0.000 0.601  0.054 0.547  0.108 0.493  0.158 0.437  0.192 0.369  0.226 0.301  0.260 0.233  0.294 0.165  0.327 0.097  0.327 0.021  0.327 -0.055  0.327 -0.131  0.327 -0.207  0.327 -0.283  0.327 -0.359  0.327 -0.435  0.327 -0.511  0.327 -0.586  0.327 -0.662  0.327 -0.738  0.327 -0.814  0.327 -0.890  0.327 -0.966  0.327 -1.042  0.327 -1.118  0.327 -1.194  0.288 -1.254  0.239 -1.310  0.239 -1.386  0.189 -1.441  0.152 -1.501  0.152 -1.577  0.152 -1.653
1d#ced#rgzu9771_s_jn/)  -0.526 0.887  -0.501 0.962  -0.491 1.038  -0.472 1.112  -0.445 1.184  -0.409 1.248  -0.353 1.282  -0.294 1.285  -0.223 1.259  -0.158 1.216  -0.100 1.164  -0.072 1.091  -0.023 1.032  0.003 0.959  0.032 0.888  0.072 0.821  0.098 0.746  0.133 0.676  0.158 0.602  0.173 0.525  0.191 0.449  0.208 0.372  0.221 0.294  0.230 0.217  0.230 0.138  0.239 0.060  0.254 -0.017  0.257 -0.095  0.257 -0.174  0.249 -0.252  0.238 -0.330  0.226 -0.407  0.213 -0.485  0.201 -0.562  0.190 -0.640  0.179 -0.718  0.159 -0.794  0.138 -0.870  0.115 -0.945  0.090 -1.019  0.066 -1.094  0.041 -1.169  0.016 -1.243  -0.009 -1.318  -0.043 -1.389  -0.078 -1.459  -0.113 -1.529  -0.151 -1.598  -0.190 -1.666  -0.229 -1.734
1d#ced#rgzu9771_s_jn/)  -0.970 0.663  -0.957 0.737  -0.939 0.809  -0.887 0.867  -0.848 0.936  -0.796 0.980  -0.731 1.011  -0.657 1.033  -0.589 1.045  -0.523 1.054  -0.444 1.059  -0.371 1.034  -0.312 0.981  -0.256 0.925  -0.190 0.883  -0.141 0.822  -0.091 0.761  -0.035 0.704  0.021 0.648  0.069 0.585  0.110 0.517  0.145 0.446  0.186 0.378  0.223 0.309  0.239 0.231  0.260 0.155  0.296 0.084  0.320 0.009  0.336 -0.069  0.351 -0.147  0.367 -0.225  0.382 -0.303  0.398 -0.381  0.403 -0.460  0.403 -0.539  0.403 -0.619  0.403 -0.698  0.403 -0.778  0.403 -0.857  0.400 -0.936  0.387 -1.015  0.374 -1.093  0.363 -1.172  0.352 -1.251  0.339 -1.329  0.317 -1.405  0.295 -1.482  0.276 -1.559  0.263 -1.637  0.250 -1.716
1d#tos#t2#t2024062/)  -0.481 1.389  -0.514 1.382  -0.444 1.358  -0.373 1.335  -0.298 1.335  -0.248 1.296  -0.214 1.230  -0.181 1.163  -0.132 1.122  -0.058 1.122  -0.004 1.072  0.049 1.019  0.084 0.953  0.117 0.887  0.151 0.820  0.160 0.748  0.160 0.673  0.160 0.599  0.160 0.524  0.160 0.450  0.160 0.375  0.160 0.301  0.160 0.226  0.160 0.152  0.160 0.077  0.160 0.002  0.160 -0.072  0.160 -0.147  0.160 -0.221  0.160 -0.296  0.160 -0.370  0.160 -0.445  0.160 -0.519  0.160 -0.594  0.154 -0.668  0.136 -0.740  0.117 -0.812  0.093 -0.882  0.060 -0.949  0.026 -1.016  -0.009 -1.081  -0.050 -1.143  -0.091 -1.205  -0.107 -1.275  -0.107 -1.350  -0.107 -1.424  -0.132 -1.493  -0.160 -1.561  -0.160 -1.635  -0.160 -1.710
2#ced#mlmt5536_s_27/)  -0.925 1.299  -0.863 1.335  -0.796 1.302  -0.725 1.276  -0.658 1.243  -0.591 1.209  -0.527 1.172  -0.464 1.131  -0.404 1.086  -0.351 1.033  -0.289 0.991  -0.247 0.929  -0.194 0.876  -0.141 0.823  -0.105 0.758  -0.071 0.691  -0.038 0.624  0.000 0.560  0.044 0.499  0.077 0.432  0.111 0.365  0.144 0.298  0.174 0.229  0.204 0.161  0.237 0.094  0.271 0.027  0.289 -0.046  0.307 -0.119  0.322 -0.192  0.339 -0.265  0.355 -0.338  0.369 -0.412  0.387 -0.484  0.387 -0.559  0.397 -0.632  0.406 -0.705  0.405 -0.780  0.384 -0.852  0.369 -0.925  0.363 -0.999  0.329 -1.066  0.284 -1.126  0.234 -1.181  0.188 -1.239  0.133 -1.290  0.079 -1.341  0.034 -1.400  -0.020 -1.453  -0.081 -1.495  -0.134 -1.548
2#ced#mlmt5536_s_27/)  -0.524 1.006  -0.543 1.084  -0.549 1.165  -0.565 1.244  -0.518 1.261  -0.448 1.220  -0.372 1.191  -0.299 1.154  -0.223 1.125  -0.152 1.083  -0.079 1.049  -0.004 1.015  0.066 0.973  0.117 0.910  0.173 0.851  0.231 0.793  0.284 0.732  0.326 0.661  0.363 0.588  0.392 0.512  0.403 0.431  0.413 0.350  0.415 0.268  0.428 0.187  0.436 0.106  0.422 0.027  0.403 -0.053  0.387 -0.133  0.371 -0.213  0.353 -0.293  0.318 -0.367  0.290 -0.444  0.259 -0.519  0.210 -0.584  0.172 -0.657  0.126 -0.724  0.094 -0.797  0.071 -0.874  0.022 -0.940  -0.027 -1.005  -0.077 -1.071  -0.124 -1.137  -0.175 -1.201  -0.237 -1.254  -0.295 -1.310  -0.350 -1.369  -0.414 -1.420  -0.461 -1.486  -0.519 -1.544  -0.586 -1.591
2#ced#mlmt5536_s_27/)  -0.520 1.337  -0.562 1.400  -0.624 1.441  -0.596 1.372  -0.542 1.318  -0.489 1.264  -0.440 1.207  -0.393 1.148  -0.339 1.094  -0.286 1.041  -0.236 0.984  -0.190 0.924  -0.139 0.869  -0.105 0.801  -0.045 0.756  -0.008 0.691  0.031 0.626  0.075 0.565  0.120 0.504  0.162 0.441  0.204 0.378  0.240 0.312  0.260 0.239  0.275 0.165  0.304 0.094  0.329 0.023  0.337 -0.051  0.337 -0.127  0.337 -0.203  0.337 -0.279  0.334 -0.354  0.316 -0.427  0.308 -0.502  0.290 -0.575  0.272 -0.649  0.254 -0.722  0.254 -0.798  0.232 -0.870  0.213 -0.944  0.189 -1.015  0.148 -1.079  0.121 -1.149  0.075 -1.209  0.030 -1.270  -0.016 -1.331  -0.062 -1.391  -0.115 -1.445  -0.184 -1.473  -0.227 -1.535  -0.269 -1.598
2#ced#mlmt5536_s_27/)  -0.407 1.119  -0.484 1.139  -0.556 1.169  -0.612 1.224  -0.581 1.264  -0.506 1.242  -0.435 1.208  -0.362 1.177  -0.294 1.137  -0.225 1.102  -0.165 1.050  -0.099 1.006  -0.040 0.954  0.016 0.898  0.073 0.842  0.129 0.786  0.170 0.719  0.219 0.658  0.250 0.588  0.269 0.511  0.289 0.434  0.308 0.357  0.324 0.279  0.342 0.202  0.347 0.123  0.347 0.044  0.347 -0.036  0.340 -0.114  0.329 -0.193  0.323 -0.271  0.306 -0.349  0.283 -0.425  0.266 -0.502  0.252 -0.580  0.230 -0.656  0.200 -0.730  0.171 -0.804  0.142 -0.877  0.112 -0.951  0.083 -1.025  0.053 -1.098  0.018 -1.169  -0.029 -1.233  -0.084 -1.291  -0.138 -1.349  -0.186 -1.411  -0.242 -1.468  -0.298 -1.523  -0.369 -1.559  -0.426 -1.614
1d#ced#wekh3976_s_j0/)  -0.294 0.847  -0.275 0.924  -0.255 1.000  -0.233 1.076  -0.210 1.151  -0.169 1.218  -0.140 1.291  -0.122 1.363  -0.079 1.374  -0.060 1.301  -0.035 1.226  -0.010 1.151  0.009 1.075  0.023 0.997  0.038 0.920  0.059 0.844  0.073 0.767  0.082 0.688  0.091 0.610  0.101 0.532  0.110 0.453  0.119 0.375  0.127 0.296  0.134 0.218  0.137 0.139  0.137 0.060  0.137 -0.018  0.137 -0.097  0.137 -0.176  0.137 -0.255  0.137 -0.334  0.134 -0.413  0.127 -0.491  0.119 -0.570  0.106 -0.647  0.093 -0.725  0.080 -0.803  0.064 -0.880  0.049 -0.957  0.035 -1.035  0.021 -1.113  0.006 -1.190  -0.010 -1.267  -0.031 -1.343  -0.059 -1.417  -0.088 -1.490  -0.120 -1.562  -0.155 -1.633  -0.190 -1.704  -0.225 -1.774
1d#ced#wekh3976_s_j0/)  -0.277 1.090  -0.256 1.157  -0.256 1.233  -0.277 1.299  -0.277 1.375  -0.298 1.405  -0.246 1.351  -0.193 1.297  -0.166 1.227  -0.123 1.165  -0.074 1.108  -0.039 1.042  -0.011 0.972  0.012 0.900  0.036 0.828  0.060 0.757  0.082 0.684  0.103 0.612  0.118 0.538  0.130 0.463  0.148 0.390  0.167 0.317  0.178 0.242  0.186 0.167  0.192 0.092  0.192 0.016  0.192 -0.060  0.192 -0.135  0.192 -0.211  0.188 -0.286  0.181 -0.361  0.173 -0.436  0.165 -0.512  0.156 -0.587  0.145 -0.661  0.127 -0.734  0.109 -0.808  0.090 -0.881  0.072 -0.954  0.048 -1.026  0.021 -1.097  -0.005 -1.167  -0.032 -1.238  -0.059 -1.309  -0.093 -1.376  -0.126 -1.444  -0.157 -1.513  -0.186 -1.582  -0.230 -1.644  -0.277 -1.703
1d#ced#wekh3976_s_j0/)  0.066 1.104  0.055 1.177  0.021 1.245  -0.013 1.313  -0.062 1.369  -0.123 1.413  -0.139 1.393  -0.111 1.323  -0.086 1.252  -0.052 1.184  -0.019 1.115  -0.005 1.041  0.022 0.970  0.048 0.899  0.068 0.826  0.079 0.751  0.095 0.677  0.113 0.603  0.132 0.530  0.150 0.456  0.152 0.381  0.152 0.305  0.159 0.229  0.168 0.154  0.169 0.078  0.169 0.002  0.163 -0.073  0.155 -0.148  0.147 -0.224  0.138 -0.299  0.130 -0.375  0.122 -0.450  0.109 -0.525  0.093 -0.599  0.076 -0.673  0.060 -0.747  0.040 -0.820  0.013 -0.891  -0.015 -0.961  -0.045 -1.031  -0.077 -1.099  -0.111 -1.167  -0.145 -1.235  -0.179 -1.303  -0.213 -1.371  -0.252 -1.436  -0.287 -1.503  -0.326 -1.568  -0.381 -1.618  -0.426 -1.677
2#tos#t1#t1002062/)  -0.441 1.270  -0.536 1.270  -0.539 1.179  -0.627 1.172  -0.554 1.172  -0.459 1.172  -0.391 1.144  -0.318 1.122  -0.223 1.122  -0.178 1.073  -0.083 1.073  -0.046 1.014  -0.022 0.925  0.043 0.876  0.138 0.876  0.151 0.794  0.209 0.728  0.250 0.674  0.250 0.579  0.297 0.530  0.299 0.438  0.299 0.343  0.349 0.297  0.381 0.234  0.398 0.156  0.398 0.061  0.388 -0.031  0.349 -0.117  0.349 -0.212  0.349 -0.307  0.349 -0.402  0.312 -0.475  0.250 -0.531  0.250 -0.626  0.250 -0.721  0.235 -0.802  0.151 -0.813  0.151 -0.908  0.102 -0.953  0.074 -1.040  0.022 -1.119  -0.058 -1.147  -0.151 -1.153  -0.218 -1.220  -0.243 -1.305  -0.293 -1.350  -0.329 -1.430  -0.399 -1.492  -0.441 -1.545  -0.490 -1.591
1d#ced#hrts4205_s_i8/)  -0.499 1.240  -0.532 1.305  -0.575 1.360  -0.575 1.427  -0.549 1.366  -0.520 1.301  -0.496 1.233  -0.464 1.169  -0.424 1.108  -0.384 1.048  -0.344 0.988  -0.306 0.927  -0.279 0.860  -0.252 0.793  -0.224 0.727  -0.192 0.662  -0.159 0.598  -0.122 0.536  -0.085 0.474  -0.048 0.412  -0.011 0.350  0.026 0.288  0.063 0.226  0.081 0.157  0.095 0.086  0.111 0.016  0.134 -0.053  0.156 -0.121  0.179 -0.190  0.198 -0.259  0.215 -0.329  0.234 -0.399  0.254 -0.468  0.274 -0.538  0.294 -0.607  0.307 -0.678  0.319 -0.749  0.331 -0.821  0.335 -0.892  0.335 -0.965  0.335 -1.037  0.335 -1.109  0.335 -1.181  0.335 -1.253  0.330 -1.325  0.315 -1.396  0.301 -1.467  0.287 -1.537  0.273 -1.608  0.259 -1.679
1d#ced#hrts4205_s_i8/)  -0.531 1.220  -0.555 1.290  -0.557 1.364  -0.521 1.402  -0.464 1.360  -0.397 1.331  -0.345 1.283  -0.300 1.223  -0.256 1.164  -0.214 1.103  -0.187 1.034  -0.154 0.969  -0.107 0.911  -0.062 0.852  -0.039 0.782  -0.015 0.711  0.008 0.641  0.031 0.571  0.053 0.500  0.073 0.429  0.094 0.357  0.124 0.289  0.153 0.221  0.178 0.152  0.199 0.080  0.219 0.009  0.237 -0.063  0.255 -0.135  0.273 -0.207  0.274 -0.281  0.274 -0.355  0.274 -0.429  0.274 -0.503  0.274 -0.577  0.270 -0.651  0.260 -0.725  0.249 -0.798  0.230 -0.870  0.210 -0.941  0.188 -1.012  0.165 -1.082  0.140 -1.152  0.107 -1.218  0.074 -1.285  0.037 -1.349  -0.001 -1.412  -0.050 -1.468  -0.101 -1.522  -0.147 -1.580  -0.194 -1.637
1d#ced#hrts4205_s_i8/)  -0.350 1.225  -0.420 1.248  -0.480 1.286  -0.536 1.327  -0.609 1.327  -0.649 1.274  -0.650 1.204  -0.627 1.135  -0.589 1.072  -0.550 1.011  -0.517 0.945  -0.484 0.880  -0.447 0.818  -0.409 0.755  -0.371 0.692  -0.334 0.630  -0.296 0.567  -0.254 0.508  -0.208 0.451  -0.162 0.394  -0.131 0.329  -0.108 0.259  -0.085 0.190  -0.050 0.127  -0.009 0.066  0.031 0.005  0.072 -0.056  0.113 -0.117  0.153 -0.177  0.194 -0.238  0.231 -0.301  0.269 -0.364  0.303 -0.428  0.326 -0.497  0.349 -0.567  0.371 -0.636  0.391 -0.706  0.411 -0.777  0.432 -0.847  0.454 -0.916  0.478 -0.986  0.501 -1.055  0.511 -1.127  0.522 -1.200  0.532 -1.272  0.536 -1.345  0.536 -1.418  0.536 -1.491  0.536 -1.564  0.536 -1.637
2#app#app37#app3730/)  -0.390 1.568  -0.390 1.492  -0.390 1.417  -0.317 1.415  -0.242 1.415  -0.237 1.344  -0.237 1.269  -0.189 1.214  -0.136 1.160  -0.085 1.106  -0.085 1.031  -0.084 0.956  -0.051 0.889  -0.017 0.821  0.017 0.754  0.050 0.687  0.068 0.616  0.068 0.540  0.083 0.468  0.117 0.401  0.150 0.334  0.184 0.267  0.217 0.199  0.221 0.125  0.221 0.050  0.221 -0.026  0.221 -0.101  0.221 -0.176  0.221 -0.252  0.221 -0.327  0.221 -0.402  0.221 -0.477  0.221 -0.553  0.221 -0.628  0.221 -0.703  0.183 -0.763  0.130 -0.816  0.077 -0.869  0.068 -0.941  0.068 -1.016  0.025 -1.074  -0.028 -1.127  -0.081 -1.180  -0.085 -1.254  -0.085 -1.329  -0.133 -1.385  -0.186 -1.438  -0.237 -1.492  -0.237 -1.567  -0.237 -1.642
1d#apa#apa09#app0995/)  -0.064 1.046  -0.140 1.072  -0.216 1.097  -0.291 1.122  -0.367 1.147  -0.443 1.173  -0.519 1.198  -0.581 1.218  -0.510 1.182  -0.438 1.146  -0.367 1.110  -0.295 1.075  -0.231 1.032  -0.195 0.960  -0.160 0.889  -0.124 0.817  -0.088 0.746  -0.052 0.674  -0.017 0.603  0.019 0.531  0.055 0.460  0.090 0.388  0.116 0.314  0.130 0.235  0.143 0.156  0.156 0.077  0.169 -0.002  0.182 -0.080  0.195 -0.159  0.208 -0.238  0.222 -0.317  0.235 -0.396  0.248 -0.475  0.261 -0.553  0.274 -0.632  0.285 -0.711  0.285 -0.791  0.285 -0.871  0.285 -0.951  0.285 -1.031  0.258 -1.104  0.222 -1.176  0.186 -1.247  0.151 -1.319  0.115 -1.390  0.079 -1.462  0.043 -1.533  0.008 -1.605  -0.028 -1.676  -0.064 -1.748
1d#apa#apa09#app0995/)  -0.522 1.537  -0.470 1.485  -0.418 1.433  -0.366 1.380  -0.314 1.328  -0.261 1.276  -0.209 1.224  -0.157 1.172  -0.105 1.120  -0.053 1.068  -0.001 1.015  0.051 0.963  0.104 0.911  0.130 0.844  0.148 0.773  0.166 0.701  0.184 0.630  0.201 0.558  0.219 0.486  0.237 0.415  0.255 0.343  0.273 0.272  0.276 0.198  0.276 0.125  0.276 0.051  0.276 -0.023  0.276 -0.097  0.276 -0.170  0.267 -0.242  0.239 -0.311  0.212 -0.379  0.185 -0.448  0.157 -0.516  0.130 -0.585  0.102 -0.653  0.075 -0.722  0.048 -0.790  0.020 -0.859  -0.007 -0.927  -0.035 -0.996  -0.066 -1.062  -0.099 -1.128  -0.132 -1.194  -0.165 -1.260  -0.198 -1.326  -0.231 -1.392  -0.264 -1.458  -0.297 -1.524  -0.330 -1.590  -0.363 -1.656
1d#apa#apa09#app0995/)  -0.007 1.293  -0.075 1.327  -0.143 1.361  -0.211 1.395  -0.279 1.429  -0.238 1.385  -0.185 1.331  -0.141 1.272  -0.123 1.198  -0.104 1.124  -0.086 1.050  -0.067 0.976  -0.049 0.903  -0.030 0.829  -0.012 0.755  0.023 0.689  0.066 0.625  0.108 0.562  0.150 0.499  0.192 0.435  0.234 0.372  0.272 0.308  0.261 0.232  0.250 0.157  0.240 0.082  0.229 0.007  0.218 -0.069  0.207 -0.144  0.197 -0.219  0.186 -0.295  0.175 -0.370  0.164 -0.445  0.154 -0.521  0.143 -0.596  0.130 -0.671  0.102 -0.742  0.074 -0.812  0.046 -0.883  0.017 -0.953  -0.011 -1.024  -0.039 -1.095  -0.067 -1.165  -0.096 -1.236  -0.124 -1.307  -0.157 -1.374  -0.211 -1.428  -0.265 -1.482  -0.319 -1.535  -0.372 -1.589  -0.426 -1.643
1d#apa#apa09#app0995/)  -0.542 0.888  -0.542 0.968  -0.542 1.048  -0.542 1.128  -0.542 1.208  -0.542 1.287  -0.519 1.312  -0.463 1.256  -0.406 1.199  -0.350 1.143  -0.294 1.086  -0.237 1.030  -0.181 0.973  -0.124 0.917  -0.074 0.856  -0.030 0.789  0.015 0.723  0.059 0.657  0.103 0.590  0.147 0.524  0.192 0.457  0.212 0.382  0.225 0.303  0.238 0.224  0.251 0.146  0.264 0.067  0.278 -0.012  0.291 -0.091  0.304 -0.169  0.317 -0.248  0.330 -0.327  0.343 -0.405  0.344 -0.484  0.328 -0.562  0.313 -0.640  0.297 -0.719  0.282 -0.797  0.266 -0.875  0.250 -0.953  0.235 -1.032  0.219 -1.110  0.203 -1.188  0.150 -1.246  0.094 -1.303  0.038 -1.359  -0.019 -1.416  -0.075 -1.472  -0.132 -1.528  -0.188 -1.585  -0.244 -1.641
1d#apa#apa09#app0995/)  -0.651 1.088  -0.651 1.165  -0.651 1.243  -0.617 1.273  -0.544 1.249  -0.470 1.224  -0.397 1.200  -0.323 1.175  -0.250 1.151  -0.176 1.126  -0.103 1.102  -0.046 1.058  -0.011 0.988  0.023 0.919  0.058 0.850  0.093 0.781  0.127 0.711  0.144 0.636  0.155 0.560  0.166 0.483  0.177 0.406  0.188 0.330  0.199 0.253  0.210 0.176  0.221 0.099  0.232 0.023  0.243 -0.054  0.254 -0.131  0.265 -0.207  0.276 -0.284  0.286 -0.361  0.297 -0.438  0.308 -0.514  0.319 -0.591  0.330 -0.668  0.300 -0.736  0.261 -0.803  0.221 -0.869  0.181 -0.936  0.141 -1.002  0.101 -1.068  0.061 -1.135  0.021 -1.201  -0.019 -1.268  -0.058 -1.334  -0.098 -1.401  -0.138 -1.467  -0.178 -1.534  -0.218 -1.600  -0.258 -1.666
1d#ced#ylsn6164_s_jm/)  -0.411 1.233  -0.436 1.284  -0.460 1.335  -0.485 1.400  -0.430 1.369  -0.382 1.316  -0.338 1.259  -0.285 1.205  -0.232 1.152  -0.175 1.103  -0.125 1.047  -0.080 0.987  -0.038 0.924  0.001 0.860  0.040 0.795  0.079 0.730  0.117 0.665  0.141 0.594  0.164 0.522  0.185 0.450  0.206 0.377  0.227 0.305  0.247 0.232  0.262 0.159  0.262 0.083  0.262 0.008  0.273 -0.067  0.284 -0.141  0.280 -0.216  0.271 -0.291  0.261 -0.366  0.252 -0.440  0.243 -0.515  0.228 -0.589  0.207 -0.661  0.186 -0.734  0.159 -0.804  0.133 -0.875  0.105 -0.945  0.076 -1.014  0.046 -1.084  0.013 -1.151  -0.021 -1.219  -0.055 -1.286  -0.101 -1.346  -0.147 -1.405  -0.193 -1.465  -0.233 -1.529  -0.273 -1.593  -0.313 -1.657
1d#ced#rigi0287_s_jc/)  -0.371 1.271  -0.421 1.323  -0.475 1.375  -0.535 1.386  -0.514 1.349  -0.453 1.307  -0.398 1.256  -0.348 1.199  -0.299 1.143  -0.249 1.087  -0.202 1.028  -0.158 0.967  -0.124 0.900  -0.087 0.835  -0.041 0.776  0.007 0.719  0.041 0.652  0.074 0.585  0.108 0.517  0.134 0.447  0.159 0.376  0.183 0.305  0.201 0.232  0.218 0.158  0.242 0.087  0.261 0.015  0.269 -0.060  0.277 -0.135  0.284 -0.210  0.285 -0.285  0.285 -0.360  0.285 -0.435  0.285 -0.510  0.285 -0.586  0.270 -0.659  0.253 -0.732  0.235 -0.805  0.212 -0.877  0.187 -0.948  0.160 -1.018  0.131 -1.087  0.098 -1.155  0.061 -1.220  0.020 -1.283  -0.019 -1.348  -0.058 -1.412  -0.104 -1.471  -0.157 -1.525  -0.219 -1.567  -0.276 -1.602
