1d#app#app13#app1324/.  0.297 -1.787  0.297 -1.704  0.297 -1.622  0.297 -1.540  0.297 -1.458  0.297 -1.375  0.297 -1.293  0.297 -1.211  0.297 -1.128  0.297 -1.046  0.297 -0.964  0.297 -0.882  0.297 -0.799  0.297 -0.717  0.297 -0.635  0.297 -0.553  0.297 -0.470  0.297 -0.388  0.297 -0.306  0.245 -0.245  0.187 -0.187  0.129 -0.129  0.071 -0.071  0.012 -0.012  -0.046 0.046  -0.104 0.104  -0.162 0.162  -0.220 0.220  -0.278 0.279  -0.337 0.337  -0.395 0.395  -0.447 0.455  -0.447 0.538  -0.447 0.620  -0.447 0.702  -0.447 0.785  -0.447 0.867  -0.447 0.949  -0.447 1.031  -0.447 1.114  -0.443 1.192  -0.361 1.192  -0.278 1.192  -0.196 1.192  -0.114 1.192  -0.032 1.192  0.051 1.192  0.133 1.192  0.215 1.192  0.297 1.192
1d#apb#apb31#app3164/.  0.592 1.597  0.565 1.533  0.538 1.468  0.511 1.404  0.485 1.339  0.458 1.274  0.431 1.210  0.404 1.145  0.377 1.081  0.350 1.016  0.323 0.951  0.296 0.887  0.269 0.822  0.242 0.758  0.215 0.693  0.188 0.628  0.162 0.564  0.135 0.499  0.108 0.435  0.081 0.370  0.055 0.305  0.029 0.240  0.003 0.175  -0.023 0.110  -0.049 0.045  -0.075 -0.020  -0.101 -0.085  -0.127 -0.150  -0.153 -0.215  -0.179 -0.280  -0.205 -0.345  -0.231 -0.410  -0.257 -0.475  -0.283 -0.540  -0.309 -0.605  -0.322 -0.672  -0.322 -0.742  -0.322 -0.812  -0.322 -0.882  -0.322 -0.952  -0.322 -1.022  -0.322 -1.092  -0.322 -1.162  -0.322 -1.232  -0.322 -1.302  -0.322 -1.372  -0.322 -1.442  -0.322 -1.512  -0.322 -1.582  -0.322 -1.652
3#apa#apa02#app0204/.  -0.832 1.086  -0.754 1.086  -0.675 1.086  -0.597 1.086  -0.519 1.086  -0.440 1.086  -0.362 1.086  -0.284 1.086  -0.205 1.086  -0.127 1.086  -0.049 1.086  0.029 1.086  0.108 1.086  0.127 1.028  0.127 0.949  0.127 0.871  0.127 0.793  0.127 0.714  0.127 0.636  0.127 0.558  0.127 0.480  0.127 0.401  0.127 0.323  0.127 0.245  0.127 0.166  0.127 0.088  0.127 0.010  0.127 -0.068  0.127 -0.147  0.127 -0.225  0.127 -0.303  0.127 -0.382  0.127 -0.460  0.127 -0.538  0.127 -0.617  0.127 -0.695  0.127 -0.773  0.127 -0.851  0.127 -0.930  0.127 -1.008  0.127 -1.086  0.127 -1.165  0.127 -1.243  0.127 -1.321  0.127 -1.399  0.127 -1.478  0.127 -1.556  0.127 -1.634  0.127 -1.713  0.127 -1.791
1d#app#app12#app1223/.  -1.698 0.000  -1.629 0.000  -1.559 0.000  -1.490 0.000  -1.421 0.000  -1.351 0.000  -1.282 0.000  -1.213 0.000  -1.143 0.000  -1.074 0.000  -1.005 0.000  -0.935 0.000  -0.866 0.000  -0.797 0.000  -0.728 0.000  -0.658 0.000  -0.589 0.000  -0.520 0.000  -0.450 0.000  -0.381 0.000  -0.312 0.000  -0.242 0.000  -0.173 0.000  -0.104 0.000  -0.035 0.000  0.035 0.000  0.104 0.000  0.173 0.000  0.242 0.000  0.312 0.000  0.381 0.000  0.450 0.000  0.520 0.000  0.589 0.000  0.658 0.000  0.728 0.000  0.797 0.000  0.866 0.000  0.935 0.000  1.005 0.000  1.074 0.000  1.143 0.000  1.213 0.000  1.282 0.000  1.351 0.000  1.421 0.000  1.490 0.000  1.559 0.000  1.629 0.000  1.698 0.000
1d#apa#apa14#app1472/.  1.049 -0.545  1.049 -0.437  1.049 -0.330  1.049 -0.222  1.049 -0.114  1.049 -0.006  1.049 0.101  1.049 0.209  1.049 0.317  1.049 0.425  1.029 0.524  0.953 0.600  0.877 0.676  0.800 0.752  0.724 0.829  0.648 0.905  0.572 0.981  0.496 0.998  0.419 0.922  0.343 0.846  0.267 0.769  0.191 0.693  0.115 0.617  0.038 0.541  -0.038 0.465  -0.114 0.388  -0.190 0.312  -0.266 0.236  -0.343 0.160  -0.419 0.084  -0.495 0.008  -0.571 -0.069  -0.647 -0.145  -0.724 -0.221  -0.800 -0.297  -0.876 -0.373  -0.952 -0.450  -1.028 -0.526  -1.048 -0.626  -1.048 -0.733  -1.048 -0.841  -1.048 -0.949  -1.048 -1.057  -0.981 -1.002  -0.904 -0.926  -0.828 -0.850  -0.752 -0.774  -0.676 -0.698  -0.600 -0.621  -0.523 -0.545
1d#apb#apb17#app1791/.  -0.890 -1.719  -0.890 -1.446  -0.890 -1.173  -0.828 -0.910  -0.742 -0.652  -0.656 -0.393  -0.546 -0.166  -0.274 -0.166  -0.114 -0.053  -0.167 0.198  -0.141 0.300  -0.114 0.054  -0.114 -0.219  -0.276 -0.375  -0.534 -0.461  -0.580 -0.701  -0.580 -0.974  -0.580 -1.247  -0.580 -1.297  -0.420 -1.400  -0.298 -1.156  -0.176 -0.912  -0.092 -0.656  -0.047 -0.386  -0.002 -0.117  0.044 0.151  0.166 0.395  0.288 0.639  0.410 0.883  0.532 1.127  0.654 1.371  0.743 1.629  0.844 1.827  0.933 1.617  0.814 1.372  0.748 1.108  0.682 0.843  0.601 0.582  0.515 0.324  0.429 0.065  0.352 -0.195  0.205 -0.321  0.197 -0.367  0.197 -0.094  0.197 0.178  0.197 0.451  0.197 0.724  0.197 0.846  0.197 0.573  0.197 0.300
2#app#app32#app3299/.  0.578 1.769  0.578 1.652  0.578 1.536  0.578 1.420  0.578 1.303  0.578 1.187  0.578 1.071  0.578 0.954  0.578 0.838  0.578 0.722  0.578 0.605  0.578 0.489  0.578 0.373  0.578 0.256  0.578 0.140  0.503 0.099  0.387 0.099  0.270 0.099  0.154 0.099  0.038 0.099  -0.079 0.099  -0.195 0.099  -0.311 0.099  -0.428 0.099  -0.544 0.099  -0.660 0.099  -0.777 0.099  -0.893 0.099  -1.009 0.099  -1.067 0.075  -0.985 -0.007  -0.902 -0.090  -0.820 -0.172  -0.738 -0.254  -0.656 -0.337  -0.573 -0.419  -0.491 -0.501  -0.409 -0.583  -0.327 -0.666  -0.244 -0.748  -0.162 -0.830  -0.080 -0.912  0.002 -0.995  0.085 -1.077  0.167 -1.159  0.249 -1.241  0.332 -1.324  0.414 -1.406  0.496 -1.488  0.578 -1.570
1d#apa#apa13#app1342/.  1.472 0.715  1.396 0.715  1.320 0.715  1.243 0.715  1.167 0.715  1.091 0.715  1.015 0.715  0.939 0.715  0.863 0.715  0.786 0.715  0.710 0.715  0.634 0.715  0.558 0.715  0.482 0.715  0.405 0.715  0.344 0.680  0.290 0.626  0.236 0.572  0.182 0.518  0.128 0.464  0.074 0.410  0.020 0.357  -0.033 0.303  -0.087 0.249  -0.141 0.195  -0.195 0.141  -0.249 0.087  -0.303 0.033  -0.357 -0.021  -0.410 -0.074  -0.464 -0.128  -0.518 -0.182  -0.572 -0.236  -0.626 -0.290  -0.680 -0.344  -0.715 -0.405  -0.715 -0.482  -0.715 -0.558  -0.715 -0.634  -0.715 -0.710  -0.715 -0.786  -0.715 -0.863  -0.715 -0.939  -0.715 -1.015  -0.715 -1.091  -0.715 -1.167  -0.715 -1.243  -0.715 -1.320  -0.715 -1.396  -0.715 -1.472
3#apb#apb05#app0516/.  0.128 1.784  0.111 1.708  0.094 1.632  0.077 1.556  0.060 1.480  0.043 1.404  0.027 1.328  0.010 1.252  -0.007 1.176  -0.024 1.100  -0.041 1.024  -0.058 0.948  -0.075 0.872  -0.092 0.796  -0.109 0.720  -0.125 0.644  -0.132 0.567  -0.132 0.490  -0.132 0.412  -0.132 0.334  -0.132 0.256  -0.132 0.178  -0.132 0.100  -0.132 0.023  -0.132 -0.055  -0.132 -0.133  -0.132 -0.211  -0.132 -0.289  -0.132 -0.366  -0.132 -0.444  -0.132 -0.522  -0.132 -0.600  -0.132 -0.678  -0.132 -0.755  -0.132 -0.833  -0.132 -0.911  -0.084 -0.941  -0.006 -0.941  0.072 -0.941  0.128 -0.963  0.128 -1.041  0.128 -1.118  0.128 -1.196  0.128 -1.274  0.148 -1.324  0.222 -1.299  0.296 -1.275  0.369 -1.250  0.443 -1.225  0.517 -1.201
3#apb#apb05#app0516/.  -0.670 1.594  -0.650 1.523  -0.629 1.452  -0.609 1.381  -0.589 1.310  -0.569 1.239  -0.548 1.169  -0.528 1.098  -0.508 1.027  -0.488 0.956  -0.467 0.885  -0.447 0.814  -0.427 0.743  -0.407 0.673  -0.386 0.602  -0.366 0.531  -0.346 0.460  -0.325 0.389  -0.301 0.319  -0.278 0.250  -0.255 0.180  -0.232 0.110  -0.208 0.040  -0.185 -0.030  -0.162 -0.100  -0.138 -0.170  -0.115 -0.240  -0.092 -0.310  -0.068 -0.380  -0.045 -0.450  -0.022 -0.520  0.002 -0.589  0.063 -0.622  0.132 -0.645  0.202 -0.668  0.272 -0.692  0.342 -0.715  0.412 -0.738  0.482 -0.761  0.547 -0.795  0.608 -0.835  0.670 -0.876  0.731 -0.917  0.792 -0.958  0.854 -0.999  0.915 -1.040  0.976 -1.081  1.020 -1.131  1.020 -1.205  1.020 -1.279
2#app#app12#app1206/.  -1.044 1.361  -0.992 1.309  -0.941 1.257  -0.889 1.205  -0.837 1.154  -0.785 1.102  -0.734 1.050  -0.682 0.998  -0.630 0.947  -0.578 0.895  -0.527 0.843  -0.475 0.791  -0.423 0.740  -0.371 0.688  -0.320 0.636  -0.268 0.584  -0.216 0.533  -0.164 0.481  -0.113 0.429  -0.061 0.377  -0.009 0.326  0.043 0.274  0.094 0.222  0.146 0.170  0.198 0.119  0.250 0.067  0.301 0.015  0.353 -0.037  0.405 -0.088  0.441 -0.147  0.441 -0.220  0.441 -0.293  0.441 -0.366  0.441 -0.439  0.441 -0.513  0.441 -0.586  0.441 -0.659  0.441 -0.732  0.441 -0.805  0.441 -0.879  0.441 -0.952  0.441 -1.025  0.441 -1.098  0.441 -1.171  0.441 -1.245  0.441 -1.318  0.441 -1.391  0.441 -1.464  0.441 -1.537  0.441 -1.610
2#apa#apa03#app0313/.  0.649 -0.367  0.649 -0.248  0.649 -0.128  0.649 -0.009  0.649 0.111  0.649 0.230  0.649 0.350  0.649 0.469  0.649 0.588  0.649 0.708  0.649 0.827  0.649 0.947  0.542 0.959  0.422 0.959  0.303 0.959  0.184 0.959  0.064 0.959  -0.055 0.959  -0.175 0.959  -0.294 0.959  -0.413 0.959  -0.533 0.959  -0.652 0.959  -0.676 0.863  -0.676 0.744  -0.676 0.624  -0.676 0.505  -0.676 0.386  -0.676 0.266  -0.676 0.147  -0.676 0.027  -0.676 -0.092  -0.676 -0.212  -0.676 -0.331  -0.617 -0.426  -0.533 -0.510  -0.448 -0.595  -0.364 -0.679  -0.280 -0.764  -0.195 -0.848  -0.111 -0.933  -0.026 -1.017  0.058 -1.102  0.143 -1.186  0.227 -1.270  0.312 -1.355  0.396 -1.439  0.480 -1.524  0.565 -1.608  0.649 -1.693
3#app#app31#app3172/.  1.600 -0.548  1.512 -0.548  1.425 -0.548  1.337 -0.548  1.249 -0.548  1.162 -0.548  1.074 -0.548  0.986 -0.548  0.899 -0.548  0.811 -0.548  0.723 -0.548  0.636 -0.548  0.548 -0.548  0.460 -0.548  0.373 -0.548  0.285 -0.548  0.197 -0.548  0.110 -0.548  0.022 -0.548  -0.066 -0.548  -0.153 -0.548  -0.241 -0.548  -0.329 -0.548  -0.416 -0.548  -0.504 -0.548  -0.548 -0.504  -0.548 -0.416  -0.548 -0.329  -0.548 -0.241  -0.548 -0.153  -0.548 -0.066  -0.548 0.022  -0.548 0.110  -0.548 0.197  -0.548 0.285  -0.548 0.373  -0.548 0.460  -0.548 0.548  -0.548 0.636  -0.548 0.723  -0.548 0.811  -0.548 0.899  -0.548 0.986  -0.548 1.074  -0.548 1.162  -0.548 1.249  -0.548 1.337  -0.548 1.425  -0.548 1.512  -0.548 1.600
3#app#app07#app0719/.  -1.167 -0.893  -1.057 -0.893  -0.948 -0.893  -0.839 -0.893  -0.729 -0.893  -0.620 -0.893  -0.510 -0.893  -0.401 -0.893  -0.292 -0.893  -0.182 -0.893  -0.073 -0.893  0.036 -0.893  0.146 -0.893  0.255 -0.893  0.365 -0.893  0.474 -0.893  0.583 -0.893  0.620 -0.820  0.620 -0.711  0.620 -0.602  0.620 -0.492  0.620 -0.383  0.620 -0.273  0.620 -0.164  0.620 -0.055  0.620 0.055  0.620 0.164  0.620 0.273  0.620 0.383  0.620 0.492  0.620 0.602  0.620 0.711  0.620 0.820  0.583 0.893  0.474 0.893  0.365 0.893  0.255 0.893  0.146 0.893  0.036 0.893  -0.073 0.893  -0.182 0.893  -0.292 0.893  -0.401 0.893  -0.510 0.893  -0.620 0.893  -0.729 0.893  -0.839 0.893  -0.948 0.893  -1.057 0.893  -1.167 0.893
1d#apa#apa04#app0403/.  1.580 -0.815  1.517 -0.752  1.454 -0.688  1.390 -0.625  1.327 -0.562  1.263 -0.498  1.200 -0.435  1.136 -0.371  1.073 -0.308  1.009 -0.244  0.946 -0.181  0.883 -0.118  0.819 -0.054  0.756 0.009  0.692 0.073  0.629 0.136  0.565 0.200  0.502 0.263  0.439 0.326  0.375 0.390  0.312 0.453  0.230 0.472  0.140 0.472  0.050 0.472  -0.039 0.472  -0.129 0.472  -0.219 0.472  -0.309 0.472  -0.398 0.472  -0.488 0.472  -0.578 0.472  -0.667 0.472  -0.757 0.472  -0.847 0.472  -0.936 0.472  -0.995 0.441  -0.995 0.351  -0.995 0.261  -0.995 0.171  -0.995 0.082  -0.995 -0.008  -0.995 -0.098  -0.995 -0.187  -0.995 -0.277  -0.995 -0.367  -0.995 -0.456  -0.995 -0.546  -0.995 -0.636  -0.995 -0.726  -0.995 -0.815
2#syn#syn0#cam/.  1.775 0.340  1.693 0.339  1.524 0.250  1.355 0.160  1.195 0.055  1.034 -0.047  0.865 -0.136  0.695 -0.226  0.525 -0.312  0.398 -0.251  0.478 -0.092  0.430 0.042  0.254 0.114  0.067 0.150  -0.123 0.156  -0.314 0.139  -0.501 0.099  -0.686 0.050  -0.871 0.001  -1.046 -0.075  -1.209 -0.175  -1.368 -0.281  -1.527 -0.387  -1.688 -0.487  -1.696 -0.575  -1.506 -0.598  -1.314 -0.598  -1.123 -0.590  -0.933 -0.567  -0.744 -0.543  -0.555 -0.513  -0.366 -0.481  -0.177 -0.448  0.006 -0.394  0.190 -0.340  0.373 -0.283  0.553 -0.218  0.732 -0.151  0.891 -0.045  0.916 0.115  0.765 0.229  0.593 0.314  0.412 0.374  0.236 0.443  0.100 0.579  -0.035 0.714  -0.197 0.803  -0.127 0.953  -0.026 1.115  0.076 1.277
3#apb#apb27#app2727/.  0.937 -1.217  0.937 -1.068  0.937 -0.920  0.937 -0.772  0.937 -0.624  0.937 -0.476  0.937 -0.328  0.937 -0.180  0.937 -0.031  0.937 0.117  0.902 0.258  0.847 0.396  0.792 0.533  0.737 0.671  0.682 0.808  0.622 0.939  0.477 0.939  0.625 0.939  0.486 0.939  0.338 0.939  0.190 0.939  0.042 0.939  -0.107 0.939  -0.232 0.871  -0.350 0.782  -0.469 0.693  -0.587 0.604  -0.706 0.515  -0.794 0.401  -0.861 0.269  -0.927 0.136  -0.993 0.004  -1.059 -0.129  -1.108 -0.269  -1.155 -0.409  -1.201 -0.550  -1.151 -0.534  -1.064 -0.472  -1.045 -0.601  -0.897 -0.601  -0.750 -0.597  -0.617 -0.531  -0.485 -0.465  -0.352 -0.495  -0.220 -0.561  -0.081 -0.601  0.067 -0.601  0.211 -0.579  0.343 -0.513  0.476 -0.447
3#app#app38#app3803/.  0.000 -1.698  0.000 -1.628  0.000 -1.559  0.000 -1.490  0.000 -1.421  0.000 -1.351  0.000 -1.282  0.000 -1.213  0.000 -1.143  0.000 -1.074  0.000 -1.005  0.000 -0.936  0.000 -0.866  0.000 -0.797  0.000 -0.728  0.000 -0.658  0.000 -0.589  0.000 -0.520  0.000 -0.450  0.000 -0.381  0.000 -0.312  0.000 -0.243  0.000 -0.173  0.000 -0.104  0.000 -0.035  0.000 0.035  0.000 0.104  0.000 0.173  0.000 0.243  0.000 0.312  0.000 0.381  0.000 0.450  0.000 0.520  0.000 0.589  0.000 0.658  0.000 0.728  0.000 0.797  0.000 0.866  0.000 0.936  0.000 1.005  0.000 1.074  0.000 1.143  0.000 1.213  0.000 1.282  0.000 1.351  0.000 1.421  0.000 1.490  0.000 1.559  0.000 1.628  0.000 1.698
3#apb#apb05#app0598/.  -1.531 -0.778  -1.468 -0.747  -1.404 -0.715  -1.341 -0.683  -1.277 -0.652  -1.214 -0.620  -1.151 -0.588  -1.087 -0.557  -1.024 -0.525  -0.961 -0.493  -0.897 -0.462  -0.834 -0.430  -0.771 -0.398  -0.707 -0.366  -0.644 -0.335  -0.580 -0.303  -0.517 -0.271  -0.454 -0.240  -0.390 -0.208  -0.327 -0.176  -0.264 -0.145  -0.200 -0.113  -0.137 -0.081  -0.074 -0.050  -0.010 -0.018  0.053 0.014  0.116 0.045  0.180 0.077  0.243 0.109  0.307 0.140  0.370 0.172  0.426 0.214  0.476 0.265  0.526 0.315  0.576 0.365  0.626 0.415  0.676 0.465  0.726 0.515  0.776 0.565  0.845 0.571  0.915 0.571  0.986 0.571  1.057 0.571  1.128 0.571  1.199 0.571  1.270 0.571  1.341 0.571  1.411 0.571  1.482 0.571  1.553 0.571
1d#tos#t1#t1006065/.  0.084 1.504  -0.005 1.504  -0.093 1.504  -0.181 1.504  -0.270 1.504  -0.310 1.456  -0.310 1.367  -0.310 1.279  -0.310 1.191  -0.310 1.102  -0.310 1.014  -0.310 0.926  -0.310 0.837  -0.310 0.749  -0.310 0.661  -0.310 0.572  -0.310 0.484  -0.310 0.396  -0.310 0.308  -0.310 0.219  -0.310 0.131  -0.310 0.043  -0.310 -0.046  -0.310 -0.134  -0.310 -0.222  -0.310 -0.311  -0.310 -0.399  -0.286 -0.463  -0.198 -0.463  -0.109 -0.463  -0.021 -0.463  0.067 -0.463  0.156 -0.463  0.244 -0.463  0.332 -0.463  0.421 -0.463  0.477 -0.495  0.477 -0.584  0.477 -0.672  0.477 -0.760  0.477 -0.849  0.477 -0.937  0.477 -1.025  0.477 -1.114  0.477 -1.202  0.477 -1.290  0.477 -1.379  0.477 -1.467  0.477 -1.555  0.477 -1.644
1d#app#app19#app1972/.  1.664 0.000  1.525 0.000  1.387 0.000  1.248 0.000  1.109 0.000  0.971 0.000  0.832 0.000  0.693 0.000  0.555 0.000  0.416 0.000  0.277 0.000  0.139 0.000  -0.000 0.000  -0.139 0.000  -0.277 0.000  -0.416 0.000  -0.555 0.000  -0.693 0.000  -0.832 0.000  -0.971 0.000  -1.109 0.000  -1.248 0.000  -1.387 0.000  -1.525 0.000  -1.664 0.000  -1.664 0.000  -1.525 0.000  -1.387 0.000  -1.248 0.000  -1.109 0.000  -0.971 0.000  -0.832 0.000  -0.693 0.000  -0.555 0.000  -0.416 0.000  -0.277 0.000  -0.139 0.000  -0.000 0.000  0.139 0.000  0.277 0.000  0.416 0.000  0.555 0.000  0.693 0.000  0.832 0.000  0.971 0.000  1.109 0.000  1.248 0.000  1.387 0.000  1.525 0.000  1.664 0.000
2#apa#apa09#app0988/.  1.848 0.730  1.711 0.730  1.574 0.730  1.437 0.730  1.301 0.730  1.164 0.730  1.027 0.730  0.890 0.730  0.753 0.730  0.616 0.730  0.479 0.730  0.342 0.730  0.205 0.730  0.068 0.730  -0.068 0.730  -0.205 0.730  -0.342 0.730  -0.388 0.639  -0.388 0.502  -0.388 0.365  -0.388 0.228  -0.388 0.091  -0.388 -0.046  -0.388 -0.183  -0.388 -0.319  -0.388 -0.456  -0.388 -0.593  -0.388 -0.730  -0.388 -0.867  -0.388 -1.004  -0.388 -1.141  -0.388 -1.278  -0.388 -1.415  -0.388 -1.460  -0.388 -1.323  -0.388 -1.186  -0.388 -1.050  -0.388 -0.913  -0.388 -0.776  -0.388 -0.639  -0.388 -0.502  -0.388 -0.365  -0.388 -0.228  -0.388 -0.091  -0.388 0.046  -0.388 0.183  -0.388 0.319  -0.388 0.456  -0.388 0.593  -0.388 0.730
2#ced#cypl9614_s_jd/.  0.053 -0.826  0.053 -0.750  0.053 -0.662  0.053 -0.424  0.053 -0.185  0.053 0.054  0.228 0.118  0.367 0.018  0.343 -0.197  0.105 -0.197  0.023 -0.354  -0.216 -0.354  -0.455 -0.354  -0.576 -0.237  -0.733 -0.155  -0.856 -0.040  -0.890 0.165  -0.890 0.404  -0.837 0.589  -0.733 0.724  -0.534 0.788  -0.343 0.903  -0.104 0.904  0.070 1.061  0.309 1.061  0.547 1.061  0.786 1.061  0.970 0.929  1.198 0.903  1.310 0.777  1.467 0.695  1.467 0.456  1.442 0.223  1.335 0.010  1.130 -0.051  0.916 -0.158  0.731 -0.304  0.562 -0.473  0.342 -0.524  0.129 -0.630  -0.101 -0.668  -0.315 -0.774  -0.542 -0.826  -0.780 -0.826  -1.019 -0.826  -1.196 -0.677  -1.362 -0.599  -1.362 -0.360  -1.205 -0.278  -1.047 -0.197
2#ced#cypl9614_s_jd/.  -1.148 -1.389  -1.327 -1.332  -1.327 -1.096  -1.327 -0.860  -1.327 -0.624  -1.327 -0.389  -1.327 -0.153  -1.168 0.017  -1.119 0.215  -0.970 0.302  -0.825 0.394  -0.649 0.537  -0.428 0.572  -0.211 0.526  -0.030 0.394  0.100 0.288  0.263 0.215  0.434 0.059  0.483 -0.141  0.635 -0.225  0.635 -0.461  0.620 -0.690  0.454 -0.857  0.287 -1.024  0.233 -0.854  0.027 -0.782  -0.078 -0.590  -0.222 -0.498  -0.273 -0.303  -0.430 -0.136  -0.264 0.030  -0.223 0.249  -0.078 0.425  -0.016 0.635  0.172 0.750  0.370 0.842  0.570 0.929  0.806 0.929  1.042 0.929  1.170 0.821  1.335 0.750  1.348 0.528  1.246 0.394  1.170 0.234  1.016 0.062  0.791 0.037  0.555 0.037  0.319 0.037  0.088 0.049  -0.078 0.215
1d#ced#racy0978_s_0l/.  1.038 1.298  0.921 1.220  0.803 1.142  0.686 1.064  0.569 0.986  0.451 0.907  0.396 0.782  0.351 0.648  0.306 0.514  0.262 0.381  0.199 0.258  0.099 0.158  -0.000 0.058  -0.100 -0.041  -0.200 -0.141  -0.300 -0.241  -0.394 -0.345  -0.472 -0.463  -0.550 -0.580  -0.628 -0.697  -0.707 -0.815  -0.776 -0.935  -0.776 -1.076  -0.776 -1.217  -0.776 -1.358  -0.776 -1.499  -0.711 -1.426  -0.633 -1.309  -0.555 -1.192  -0.477 -1.074  -0.398 -0.957  -0.330 -0.834  -0.267 -0.708  -0.204 -0.581  -0.141 -0.455  -0.078 -0.329  -0.015 -0.203  0.048 -0.077  0.111 0.049  0.174 0.176  0.237 0.302  0.300 0.428  0.364 0.554  0.427 0.680  0.464 0.816  0.498 0.953  0.532 1.090  0.567 1.226  0.601 1.363  0.635 1.500
1d#ced#racy0978_s_0l/.  1.698 0.000  1.628 0.000  1.559 0.000  1.490 0.000  1.421 0.000  1.351 0.000  1.282 0.000  1.213 0.000  1.143 0.000  1.074 0.000  1.005 0.000  0.935 0.000  0.866 0.000  0.797 0.000  0.728 0.000  0.658 0.000  0.589 0.000  0.520 0.000  0.450 0.000  0.381 0.000  0.312 0.000  0.243 0.000  0.173 0.000  0.104 0.000  0.035 0.000  -0.035 0.000  -0.104 0.000  -0.173 0.000  -0.243 0.000  -0.312 0.000  -0.381 0.000  -0.450 0.000  -0.520 0.000  -0.589 0.000  -0.658 0.000  -0.728 0.000  -0.797 0.000  -0.866 0.000  -0.935 0.000  -1.005 0.000  -1.074 0.000  -1.143 0.000  -1.213 0.000  -1.282 0.000  -1.351 0.000  -1.421 0.000  -1.490 0.000  -1.559 0.000  -1.628 0.000  -1.698 0.000
1d#ced#racy0978_s_0l/.  -0.243 -0.670  -0.137 -0.564  -0.031 -0.458  0.075 -0.352  0.182 -0.246  0.277 -0.131  0.360 -0.006  0.443 0.119  0.527 0.244  0.624 0.357  0.731 0.463  0.837 0.569  0.943 0.676  1.042 0.786  1.090 0.928  1.137 1.071  1.185 1.213  1.091 1.214  0.948 1.167  0.806 1.119  0.683 1.044  0.593 0.924  0.503 0.804  0.413 0.684  0.323 0.564  0.233 0.444  0.143 0.324  0.053 0.204  -0.037 0.084  -0.128 -0.036  -0.218 -0.156  -0.291 -0.287  -0.358 -0.421  -0.425 -0.555  -0.493 -0.690  -0.560 -0.824  -0.608 -0.966  -0.656 -1.108  -0.703 -1.251  -0.771 -1.237  -0.855 -1.113  -0.938 -0.988  -1.021 -0.863  -1.008 -0.725  -0.960 -0.582  -0.913 -0.440  -0.900 -0.298  -0.948 -0.155  -0.995 -0.013  -1.043 0.130
3#cea#Balgi/.  -1.279 -0.532  -1.226 -0.581  -1.152 -0.581  -1.128 -0.630  -1.083 -0.659  -1.083 -0.733  -1.083 -0.806  -1.080 -0.774  -1.027 -0.724  -0.964 -0.686  -0.900 -0.648  -0.837 -0.611  -0.775 -0.572  -0.713 -0.532  -0.651 -0.492  -0.589 -0.452  -0.527 -0.412  -0.466 -0.372  -0.404 -0.332  -0.342 -0.292  -0.280 -0.252  -0.219 -0.212  -0.157 -0.172  -0.095 -0.133  -0.033 -0.093  0.028 -0.053  0.087 -0.009  0.145 0.037  0.203 0.082  0.261 0.128  0.319 0.173  0.377 0.219  0.435 0.264  0.492 0.310  0.550 0.355  0.608 0.401  0.666 0.446  0.724 0.491  0.782 0.537  0.839 0.582  0.897 0.628  0.955 0.673  1.013 0.719  1.071 0.764  1.129 0.810  1.187 0.855  1.244 0.901  1.302 0.946  1.360 0.992  1.418 1.037
3#cea#Balgi/.  -1.123 -0.089  -1.027 -0.147  -0.931 -0.204  -0.835 -0.262  -0.739 -0.320  -0.643 -0.377  -0.547 -0.435  -0.451 -0.493  -0.356 -0.551  -0.262 -0.613  -0.169 -0.675  -0.076 -0.737  0.017 -0.800  0.115 -0.852  0.221 -0.888  0.328 -0.923  0.434 -0.958  0.537 -0.999  0.616 -1.078  0.678 -1.115  0.678 -1.003  0.589 -0.945  0.489 -0.895  0.389 -0.845  0.350 -0.744  0.319 -0.636  0.289 -0.528  0.258 -0.421  0.227 -0.313  0.196 -0.205  0.166 -0.098  0.135 0.010  0.104 0.118  0.076 0.226  0.067 0.338  0.057 0.449  0.048 0.561  0.039 0.672  0.029 0.784  0.020 0.896  0.011 1.007  0.002 1.119  -0.008 1.231  -0.017 1.342  -0.026 1.454  -0.036 1.566  -0.045 1.677  -0.054 1.789  -0.064 1.900  -0.073 2.012
3#cea#Balgi/.  -0.869 -0.521  -0.869 -0.605  -0.869 -0.688  -0.860 -0.768  -0.799 -0.824  -0.724 -0.861  -0.690 -0.924  -0.620 -0.937  -0.572 -0.972  -0.513 -0.997  -0.453 -0.938  -0.528 -0.921  -0.572 -0.856  -0.618 -0.818  -0.663 -0.755  -0.676 -0.684  -0.620 -0.622  -0.564 -0.560  -0.508 -0.499  -0.452 -0.437  -0.396 -0.375  -0.339 -0.313  -0.283 -0.251  -0.227 -0.190  -0.171 -0.128  -0.115 -0.066  -0.057 -0.005  0.000 0.055  0.058 0.115  0.116 0.176  0.174 0.236  0.231 0.296  0.289 0.356  0.347 0.417  0.405 0.477  0.463 0.537  0.520 0.598  0.578 0.658  0.636 0.718  0.694 0.778  0.751 0.839  0.809 0.899  0.867 0.959  0.925 1.020  0.983 1.080  1.040 1.140  1.098 1.200  1.156 1.261  1.214 1.321  1.271 1.381
