2#app#app25#app2545/j  0.633 0.672  0.633 0.517  0.633 0.362  0.633 0.208  0.491 0.195  0.474 0.057  0.474 -0.098  0.345 -0.123  0.315 -0.248  0.229 -0.367  0.156 -0.491  0.156 -0.646  0.114 -0.759  -0.003 -0.796  -0.036 -0.918  -0.162 -0.947  -0.187 -1.077  -0.342 -1.077  -0.496 -1.077  -0.639 -1.065  -0.647 -0.918  -0.798 -0.915  -0.798 -0.760  -0.798 -0.606  -0.947 -0.600  -0.957 -0.455  -1.098 -0.441  -0.980 -0.441  -0.825 -0.441  -0.670 -0.441  -0.639 -0.318  -0.520 -0.282  -0.365 -0.282  -0.263 -0.188  -0.182 -0.056  -0.101 0.075  -0.020 0.207  0.061 0.339  0.142 0.471  0.223 0.602  0.304 0.734  0.385 0.866  0.466 0.998  0.547 1.129  0.628 1.261  0.710 1.393  0.791 1.525  0.872 1.656  0.955 1.784  1.109 1.784
2#app#app18#app1828/j  -0.335 0.613  -0.335 0.770  -0.312 0.710  -0.239 0.627  -0.142 0.510  -0.112 0.361  -0.040 0.222  0.052 0.103  0.113 -0.028  0.148 -0.170  0.148 -0.327  0.240 -0.446  0.245 -0.600  0.257 -0.752  0.342 -0.874  0.342 -1.030  0.342 -1.187  0.257 -1.309  0.215 -1.448  0.086 -1.514  -0.063 -1.496  -0.174 -1.385  -0.239 -1.255  -0.335 -1.195  -0.335 -1.038  -0.335 -0.882  -0.324 -0.729  -0.239 -0.608  -0.171 -0.480  -0.060 -0.369  0.079 -0.326  0.207 -0.257  0.267 -0.160  0.342 -0.242  0.306 -0.120  0.266 0.032  0.227 0.184  0.187 0.335  0.148 0.487  0.108 0.638  0.069 0.790  0.029 0.942  -0.010 1.093  -0.050 1.245  -0.090 1.397  -0.129 1.548  -0.169 1.700  -0.208 1.851  -0.239 2.004  -0.335 2.064
2#app#app18#app1828/j  -0.109 0.522  -0.011 0.575  -0.011 0.512  -0.011 0.360  0.072 0.243  0.087 0.097  0.148 -0.030  0.185 -0.166  0.224 -0.302  0.284 -0.429  0.284 -0.581  0.284 -0.733  0.284 -0.885  0.284 -1.037  0.284 -1.189  0.188 -1.245  0.149 -1.380  0.023 -1.441  -0.129 -1.441  -0.207 -1.367  -0.298 -1.253  -0.404 -1.145  -0.404 -0.993  -0.404 -0.841  -0.404 -0.689  -0.383 -0.558  -0.305 -0.483  -0.214 -0.369  -0.109 -0.318  -0.012 -0.264  0.140 -0.264  0.194 -0.165  0.284 -0.228  0.259 -0.150  0.227 -0.002  0.194 0.147  0.162 0.295  0.130 0.444  0.097 0.592  0.065 0.741  0.033 0.889  0.001 1.038  -0.032 1.186  -0.064 1.335  -0.096 1.483  -0.128 1.632  -0.161 1.780  -0.193 1.929  -0.267 2.054  -0.207 2.092
2#app#app18#app1828/j  -0.032 1.001  -0.161 0.963  -0.161 0.796  -0.049 0.742  -0.032 0.592  0.009 0.442  0.098 0.312  0.153 0.169  0.227 0.032  0.227 -0.134  0.227 -0.301  0.227 -0.468  0.286 -0.610  0.356 -0.748  0.356 -0.915  0.348 -1.078  0.230 -1.196  0.194 -1.328  0.048 -1.378  -0.086 -1.457  -0.253 -1.457  -0.291 -1.328  -0.420 -1.291  -0.420 -1.124  -0.420 -0.957  -0.420 -0.790  -0.379 -0.640  -0.249 -0.552  -0.161 -0.473  -0.045 -0.422  0.122 -0.422  0.227 -0.361  0.326 -0.293  0.354 -0.415  0.310 -0.255  0.265 -0.094  0.220 0.067  0.176 0.227  0.131 0.388  0.087 0.549  0.042 0.709  -0.003 0.870  -0.047 1.031  -0.092 1.191  -0.137 1.352  -0.181 1.513  -0.226 1.673  -0.270 1.834  -0.291 1.998  -0.420 2.036
2#app#app18#app1828/j  0.048 0.928  -0.071 0.886  -0.071 0.726  0.048 0.684  0.048 0.524  0.048 0.363  0.059 0.214  0.167 0.161  0.167 0.001  0.167 -0.160  0.167 -0.320  0.167 -0.481  0.167 -0.641  0.167 -0.801  0.167 -0.962  0.147 -1.114  0.048 -1.234  0.048 -1.394  -0.055 -1.451  -0.174 -1.554  -0.322 -1.558  -0.428 -1.441  -0.428 -1.281  -0.428 -1.120  -0.428 -0.960  -0.428 -0.799  -0.428 -0.639  -0.413 -0.485  -0.299 -0.371  -0.184 -0.262  -0.038 -0.228  0.087 -0.143  0.248 -0.143  0.405 -0.147  0.394 -0.218  0.355 -0.062  0.316 0.094  0.277 0.249  0.238 0.405  0.199 0.561  0.160 0.716  0.121 0.872  0.082 1.028  0.043 1.183  0.004 1.339  -0.034 1.495  -0.073 1.650  -0.112 1.806  -0.151 1.962  -0.190 2.118
2#app#app18#app1828/j  -0.081 0.418  -0.081 0.501  -0.034 0.418  0.026 0.347  0.026 0.217  0.033 0.090  0.125 -0.002  0.133 -0.129  0.133 -0.260  0.175 -0.373  0.240 -0.476  0.240 -0.606  0.240 -0.736  0.240 -0.867  0.240 -0.997  0.240 -1.127  0.189 -1.236  0.133 -1.344  0.080 -1.452  -0.028 -1.506  -0.158 -1.506  -0.181 -1.406  -0.173 -1.276  -0.164 -1.146  -0.155 -1.016  -0.147 -0.886  -0.138 -0.756  -0.129 -0.626  -0.121 -0.496  -0.112 -0.366  -0.103 -0.236  -0.095 -0.106  -0.086 0.024  -0.077 0.154  -0.069 0.284  -0.060 0.414  -0.051 0.544  -0.043 0.674  -0.034 0.804  -0.025 0.933  -0.017 1.063  -0.008 1.193  0.001 1.323  0.009 1.453  0.018 1.583  0.026 1.713  0.026 1.770  -0.034 1.700  -0.081 1.617  -0.081 1.700
1c#ibm#ibm0#r0112/j  0.438 1.164  0.438 1.024  0.413 0.894  0.316 0.794  0.316 0.654  0.316 0.513  0.316 0.373  0.316 0.232  0.316 0.092  0.316 -0.048  0.258 -0.175  0.195 -0.301  0.193 -0.441  0.193 -0.581  0.193 -0.721  0.193 -0.862  0.193 -1.002  0.193 -1.143  0.108 -1.247  -0.018 -1.284  -0.158 -1.284  -0.298 -1.284  -0.439 -1.284  -0.568 -1.257  -0.664 -1.157  -0.687 -1.039  -0.768 -1.003  -0.705 -0.877  -0.616 -0.794  -0.518 -0.733  -0.468 -0.602  -0.418 -0.470  -0.368 -0.339  -0.318 -0.208  -0.268 -0.077  -0.218 0.054  -0.168 0.185  -0.118 0.317  -0.068 0.448  -0.018 0.579  0.032 0.710  0.082 0.841  0.132 0.973  0.182 1.104  0.232 1.235  0.282 1.366  0.332 1.497  0.382 1.629  0.432 1.760  0.561 1.777
1c#ibm#ibm0#r0112/j  0.476 1.087  0.476 0.950  0.446 0.825  0.361 0.723  0.361 0.585  0.361 0.448  0.361 0.310  0.361 0.172  0.361 0.035  0.361 -0.103  0.361 -0.240  0.361 -0.378  0.361 -0.516  0.361 -0.653  0.361 -0.791  0.340 -0.923  0.278 -1.046  0.245 -1.176  0.161 -1.230  0.023 -1.230  -0.114 -1.230  -0.252 -1.230  -0.390 -1.230  -0.519 -1.195  -0.642 -1.134  -0.748 -1.048  -0.798 -0.931  -0.798 -0.794  -0.720 -0.689  -0.598 -0.650  -0.529 -0.552  -0.480 -0.423  -0.431 -0.295  -0.382 -0.166  -0.333 -0.038  -0.284 0.091  -0.235 0.220  -0.186 0.348  -0.137 0.477  -0.088 0.605  -0.039 0.734  0.010 0.862  0.059 0.991  0.108 1.119  0.157 1.248  0.206 1.377  0.255 1.505  0.304 1.634  0.353 1.762  0.476 1.783
1c#ibm#ibm0#r0112/j  0.325 0.324  0.325 0.132  0.325 -0.061  0.325 -0.253  0.325 -0.446  0.325 -0.639  0.325 -0.831  0.325 -1.024  0.325 -1.216  0.223 -1.307  0.143 -1.420  0.019 -1.488  -0.174 -1.488  -0.366 -1.488  -0.400 -1.330  -0.570 -1.307  -0.582 -1.126  -0.763 -1.114  -0.740 -0.944  -0.571 -0.912  -0.510 -0.729  -0.449 -0.547  -0.388 -0.364  -0.327 -0.181  -0.266 0.001  -0.205 0.184  -0.144 0.367  -0.084 0.549  -0.023 0.732  0.038 0.915  0.099 1.098  0.143 1.178  0.143 0.986  0.196 0.815  0.325 0.675  0.302 0.506  0.143 0.472  0.143 0.279  0.143 0.086  0.143 0.030  0.143 0.222  0.143 0.415  0.143 0.607  0.143 0.800  0.143 0.993  0.143 1.185  0.143 1.378  0.143 1.570  0.143 1.763  0.143 1.956
1c#ibm#ibm0#r0112/j  -0.236 1.789  -0.236 1.708  -0.236 1.626  -0.236 1.545  -0.236 1.464  -0.236 1.383  -0.236 1.301  -0.236 1.220  -0.236 1.139  -0.236 1.057  -0.236 0.976  -0.236 0.895  -0.236 0.814  -0.236 0.732  -0.236 0.651  -0.236 0.570  -0.236 0.489  -0.236 0.407  -0.236 0.326  -0.236 0.245  -0.236 0.164  -0.196 0.099  -0.139 0.041  -0.082 -0.016  -0.024 -0.074  0.033 -0.132  0.090 -0.189  0.148 -0.247  0.205 -0.304  0.262 -0.362  0.320 -0.419  0.377 -0.477  0.435 -0.535  0.492 -0.592  0.549 -0.650  0.568 -0.707  0.511 -0.765  0.453 -0.822  0.396 -0.880  0.338 -0.937  0.281 -0.995  0.224 -1.052  0.166 -1.110  0.109 -1.167  0.051 -1.224  -0.006 -1.282  -0.064 -1.339  -0.121 -1.397  -0.179 -1.454  -0.236 -1.512
1c#ibm#ibm0#r0112/j  -0.236 1.789  -0.236 1.708  -0.236 1.626  -0.236 1.545  -0.236 1.464  -0.236 1.383  -0.236 1.301  -0.236 1.220  -0.236 1.139  -0.236 1.057  -0.236 0.976  -0.236 0.895  -0.236 0.814  -0.236 0.732  -0.236 0.651  -0.236 0.570  -0.236 0.489  -0.236 0.407  -0.236 0.326  -0.236 0.245  -0.236 0.164  -0.196 0.099  -0.139 0.041  -0.082 -0.016  -0.024 -0.074  0.033 -0.132  0.090 -0.189  0.148 -0.247  0.205 -0.304  0.262 -0.362  0.320 -0.419  0.377 -0.477  0.435 -0.535  0.492 -0.592  0.549 -0.650  0.568 -0.707  0.511 -0.765  0.453 -0.822  0.396 -0.880  0.338 -0.937  0.281 -0.995  0.224 -1.052  0.166 -1.110  0.109 -1.167  0.051 -1.224  -0.006 -1.282  -0.064 -1.339  -0.121 -1.397  -0.179 -1.454  -0.236 -1.512
1c#apa#apa14#app1421/j  0.365 0.763  0.266 0.861  0.340 0.888  0.365 0.774  0.422 0.649  0.484 0.524  0.490 0.387  0.490 0.248  0.490 0.109  0.508 -0.025  0.570 -0.150  0.632 -0.274  0.694 -0.398  0.741 -0.526  0.741 -0.665  0.697 -0.786  0.599 -0.884  0.501 -0.982  0.366 -0.993  0.242 -1.054  0.118 -1.116  0.019 -1.213  -0.079 -1.176  -0.194 -1.118  -0.333 -1.118  -0.472 -1.118  -0.582 -1.049  -0.698 -0.993  -0.744 -0.923  -0.706 -0.789  -0.668 -0.656  -0.630 -0.522  -0.591 -0.389  -0.553 -0.255  -0.515 -0.122  -0.477 0.012  -0.439 0.146  -0.401 0.279  -0.362 0.413  -0.324 0.546  -0.286 0.680  -0.248 0.813  -0.210 0.947  -0.172 1.080  -0.133 1.214  -0.095 1.347  -0.057 1.481  -0.019 1.615  -0.012 1.752  -0.137 1.766
3#ced#maba4240_s_ir/j  0.366 0.959  0.283 0.912  0.231 0.799  0.218 0.667  0.218 0.533  0.226 0.399  0.231 0.264  0.243 0.131  0.243 -0.004  0.247 -0.139  0.255 -0.273  0.255 -0.408  0.244 -0.541  0.243 -0.676  0.231 -0.810  0.218 -0.943  0.192 -1.076  0.162 -1.207  0.104 -1.327  0.015 -1.424  -0.108 -1.456  -0.225 -1.404  -0.321 -1.313  -0.395 -1.201  -0.437 -1.075  -0.437 -1.080  -0.405 -1.025  -0.378 -0.893  -0.351 -0.761  -0.324 -0.629  -0.297 -0.497  -0.269 -0.365  -0.242 -0.233  -0.215 -0.101  -0.188 0.031  -0.161 0.163  -0.133 0.295  -0.106 0.427  -0.079 0.559  -0.052 0.691  -0.025 0.823  0.003 0.955  0.030 1.087  0.057 1.219  0.084 1.351  0.111 1.483  0.139 1.615  0.166 1.747  0.114 1.866  0.020 1.886
2#apb#apb14#app1415/j  0.100 0.667  0.153 0.688  0.171 0.673  0.199 0.538  0.232 0.400  0.255 0.260  0.284 0.121  0.310 -0.019  0.319 -0.161  0.326 -0.302  0.326 -0.444  0.332 -0.586  0.340 -0.728  0.318 -0.867  0.283 -1.004  0.254 -1.143  0.188 -1.260  0.061 -1.324  -0.074 -1.362  -0.216 -1.362  -0.358 -1.362  -0.499 -1.352  -0.617 -1.286  -0.709 -1.179  -0.654 -1.068  -0.600 -0.937  -0.551 -0.804  -0.503 -0.670  -0.454 -0.537  -0.406 -0.403  -0.358 -0.270  -0.309 -0.136  -0.261 -0.003  -0.212 0.131  -0.164 0.264  -0.116 0.398  -0.067 0.531  -0.019 0.665  0.029 0.798  0.078 0.932  0.126 1.066  0.175 1.199  0.223 1.333  0.271 1.466  0.314 1.601  0.280 1.627  0.257 1.489  0.240 1.349  0.290 1.223  0.413 1.152
1c#tos#f2#f2032060/j  0.699 1.996  0.581 1.878  0.568 1.699  0.537 1.528  0.450 1.374  0.339 1.227  0.227 1.080  0.116 0.933  0.004 0.786  -0.107 0.640  -0.219 0.493  -0.308 0.338  -0.424 0.244  -0.538 0.113  -0.471 0.225  -0.412 0.399  -0.290 0.504  -0.120 0.551  0.028 0.638  0.130 0.556  0.130 0.371  0.130 0.187  0.130 0.002  0.101 -0.178  0.086 -0.361  0.028 -0.535  -0.040 -0.707  -0.045 -0.890  -0.106 -1.060  -0.133 -1.238  -0.183 -1.407  -0.290 -1.484  -0.463 -1.430  -0.582 -1.293  -0.716 -1.172  -0.760 -1.012  -0.834 -0.850  -0.796 -0.681  -0.632 -0.631  -0.475 -0.542  -0.298 -0.493  -0.150 -0.382  0.021 -0.317  0.195 -0.255  0.367 -0.194  0.552 -0.194  0.723 -0.138  0.900 -0.106  1.084 -0.106  1.268 -0.106
1c#apa#apa00#app0014/j  0.069 0.876  0.143 0.968  0.208 1.052  0.169 0.930  0.161 0.794  0.161 0.656  0.161 0.517  0.161 0.378  0.161 0.240  0.161 0.101  0.161 -0.038  0.161 -0.176  0.203 -0.308  0.208 -0.446  0.208 -0.585  0.242 -0.715  0.254 -0.851  0.254 -0.990  0.254 -1.128  0.208 -1.248  0.174 -1.372  0.132 -1.477  0.059 -1.569  -0.069 -1.523  -0.134 -1.411  -0.232 -1.313  -0.300 -1.203  -0.331 -1.077  -0.343 -0.945  -0.323 -0.808  -0.303 -0.670  -0.284 -0.533  -0.264 -0.396  -0.244 -0.259  -0.225 -0.121  -0.205 0.016  -0.186 0.153  -0.166 0.290  -0.146 0.428  -0.127 0.565  -0.107 0.702  -0.088 0.839  -0.068 0.977  -0.048 1.114  -0.029 1.251  -0.009 1.388  0.010 1.526  0.030 1.663  0.050 1.800  0.069 1.937
1c#apa#apa00#app0014/j  -0.298 0.438  -0.191 0.489  -0.103 0.579  -0.029 0.707  0.045 0.834  0.129 0.926  0.129 0.967  0.129 0.809  0.091 0.667  0.076 0.515  0.076 0.357  0.076 0.199  0.076 0.040  0.083 -0.117  0.129 -0.267  0.129 -0.425  0.129 -0.583  0.179 -0.730  0.183 -0.887  0.225 -1.035  0.236 -1.191  0.236 -1.349  0.227 -1.505  0.129 -1.599  0.019 -1.646  -0.117 -1.593  -0.235 -1.496  -0.347 -1.384  -0.351 -1.228  -0.333 -1.071  -0.303 -0.916  -0.272 -0.761  -0.242 -0.606  -0.211 -0.451  -0.181 -0.296  -0.150 -0.140  -0.120 0.015  -0.090 0.170  -0.059 0.325  -0.029 0.480  0.002 0.635  0.032 0.791  0.063 0.946  0.093 1.101  0.123 1.256  0.154 1.411  0.176 1.560  0.076 1.618  0.025 1.720  0.183 1.720
1c#apa#apa00#app0014/j  -0.230 0.419  -0.110 0.457  -0.050 0.591  0.013 0.723  0.131 0.797  0.191 0.931  0.191 0.954  0.191 0.796  0.131 0.662  0.131 0.504  0.131 0.345  0.131 0.187  0.131 0.029  0.188 -0.116  0.191 -0.274  0.191 -0.432  0.191 -0.591  0.229 -0.740  0.252 -0.893  0.252 -1.052  0.252 -1.210  0.252 -1.369  0.196 -1.504  0.039 -1.509  -0.116 -1.502  -0.253 -1.448  -0.393 -1.406  -0.505 -1.294  -0.532 -1.147  -0.592 -1.048  -0.586 -0.891  -0.527 -0.743  -0.469 -0.596  -0.411 -0.449  -0.353 -0.301  -0.294 -0.154  -0.236 -0.007  -0.178 0.141  -0.120 0.288  -0.061 0.435  -0.003 0.583  0.055 0.730  0.113 0.877  0.172 1.025  0.230 1.172  0.288 1.319  0.346 1.466  0.404 1.614  0.432 1.767  0.372 1.865
1c#apa#apa00#app0014/j  -0.269 0.456  -0.144 0.527  -0.074 0.651  0.022 0.770  0.113 0.891  0.193 0.993  0.160 0.914  0.160 0.760  0.153 0.609  0.107 0.475  0.107 0.321  0.116 0.169  0.160 0.026  0.160 -0.128  0.160 -0.282  0.160 -0.435  0.160 -0.589  0.160 -0.743  0.160 -0.897  0.160 -1.050  0.160 -1.204  0.130 -1.345  0.093 -1.476  0.046 -1.583  -0.107 -1.583  -0.256 -1.562  -0.341 -1.457  -0.412 -1.333  -0.430 -1.186  -0.430 -1.033  -0.427 -0.879  -0.376 -0.738  -0.351 -0.588  -0.306 -0.440  -0.262 -0.293  -0.217 -0.146  -0.173 0.001  -0.128 0.148  -0.084 0.296  -0.039 0.443  0.005 0.590  0.050 0.737  0.094 0.884  0.139 1.032  0.183 1.179  0.228 1.326  0.272 1.473  0.317 1.620  0.321 1.773  0.375 1.905
1c#apa#apa00#app0014/j  -0.161 0.406  -0.107 0.535  -0.009 0.613  0.061 0.734  0.163 0.822  0.217 0.867  0.187 0.724  0.163 0.578  0.163 0.427  0.163 0.276  0.163 0.125  0.163 -0.026  0.163 -0.177  0.141 -0.319  0.109 -0.456  0.109 -0.607  0.072 -0.749  0.055 -0.896  0.055 -1.047  0.029 -1.188  0.001 -1.327  -0.044 -1.433  -0.161 -1.498  -0.270 -1.541  -0.398 -1.487  -0.493 -1.426  -0.540 -1.295  -0.540 -1.144  -0.520 -0.996  -0.469 -0.854  -0.419 -0.712  -0.368 -0.569  -0.318 -0.427  -0.268 -0.285  -0.217 -0.142  -0.167 0.000  -0.116 0.142  -0.066 0.285  -0.016 0.427  0.035 0.569  0.085 0.712  0.136 0.854  0.186 0.996  0.237 1.139  0.287 1.281  0.337 1.423  0.404 1.542  0.535 1.590  0.596 1.716  0.650 1.813
2#syn#syn0#pm/j  0.447 0.688  0.402 0.636  0.371 0.506  0.352 0.375  0.347 0.242  0.352 0.109  0.370 -0.022  0.404 -0.150  0.444 -0.277  0.486 -0.403  0.530 -0.529  0.583 -0.651  0.628 -0.775  0.655 -0.905  0.650 -1.035  0.566 -1.134  0.439 -1.171  0.306 -1.171  0.174 -1.161  0.045 -1.132  -0.084 -1.100  -0.213 -1.066  -0.339 -1.024  -0.460 -0.969  -0.581 -0.914  -0.676 -0.824  -0.754 -0.716  -0.676 -0.684  -0.598 -0.611  -0.561 -0.483  -0.524 -0.356  -0.487 -0.228  -0.450 -0.100  -0.413 0.028  -0.376 0.155  -0.339 0.283  -0.302 0.411  -0.265 0.539  -0.228 0.666  -0.191 0.794  -0.154 0.922  -0.117 1.050  -0.080 1.177  -0.043 1.305  -0.006 1.433  0.031 1.561  0.068 1.688  0.099 1.801  0.082 1.679  0.085 1.546
2#syn#syn0#pm/j  0.428 1.633  0.398 1.614  0.332 1.538  0.261 1.466  0.200 1.386  0.136 1.308  0.117 1.222  0.150 1.127  0.185 1.033  0.218 0.938  0.259 0.846  0.301 0.754  0.344 0.663  0.386 0.572  0.427 0.480  0.468 0.388  0.505 0.294  0.541 0.200  0.577 0.106  0.612 0.012  0.628 -0.087  0.641 -0.187  0.654 -0.287  0.644 -0.385  0.614 -0.481  0.573 -0.572  0.516 -0.654  0.444 -0.723  0.358 -0.776  0.269 -0.823  0.176 -0.860  0.079 -0.885  -0.021 -0.902  -0.121 -0.908  -0.221 -0.908  -0.322 -0.904  -0.422 -0.893  -0.520 -0.874  -0.616 -0.842  -0.710 -0.807  -0.803 -0.768  -0.880 -0.706  -0.941 -0.628  -0.969 -0.531  -0.975 -0.433  -0.964 -0.333  -0.952 -0.233  -0.941 -0.133  -0.991 -0.060  -1.071 0.002
2#syn#syn0#pm/j  0.239 1.331  0.145 1.253  0.048 1.180  -0.052 1.110  -0.064 1.139  0.038 1.205  0.139 1.274  0.246 1.298  0.225 1.197  0.162 1.093  0.124 0.984  0.232 0.929  0.341 0.873  0.450 0.818  0.558 0.762  0.529 0.692  0.431 0.620  0.332 0.548  0.243 0.466  0.218 0.363  0.256 0.255  0.279 0.142  0.328 0.031  0.354 -0.088  0.370 -0.209  0.392 -0.328  0.435 -0.442  0.447 -0.563  0.472 -0.681  0.502 -0.798  0.507 -0.919  0.491 -1.031  0.385 -1.078  0.263 -1.084  0.141 -1.093  0.020 -1.092  -0.102 -1.083  -0.222 -1.066  -0.341 -1.040  -0.455 -0.997  -0.566 -0.947  -0.677 -0.896  -0.782 -0.836  -0.885 -0.771  -0.968 -0.682  -1.041 -0.586  -1.101 -0.479  -1.081 -0.362  -1.041 -0.248  -0.965 -0.166
2#syn#syn0#pm/j  0.313 1.749  0.285 1.708  0.213 1.630  0.152 1.543  0.093 1.455  0.029 1.370  0.012 1.267  0.037 1.165  0.082 1.073  0.160 1.003  0.208 0.908  0.258 0.815  0.289 0.713  0.314 0.610  0.338 0.506  0.360 0.402  0.390 0.300  0.419 0.198  0.449 0.096  0.462 -0.009  0.486 -0.112  0.517 -0.214  0.547 -0.316  0.560 -0.420  0.553 -0.526  0.580 -0.628  0.582 -0.730  0.542 -0.828  0.477 -0.911  0.382 -0.950  0.278 -0.975  0.172 -0.983  0.066 -0.985  -0.040 -0.976  -0.146 -0.966  -0.250 -0.947  -0.355 -0.927  -0.455 -0.894  -0.554 -0.855  -0.653 -0.817  -0.752 -0.778  -0.816 -0.698  -0.856 -0.600  -0.887 -0.498  -0.887 -0.397  -0.849 -0.298  -0.807 -0.200  -0.765 -0.102  -0.725 -0.004  -0.805 0.033
2#syn#syn0#pm/j  0.310 1.624  0.272 1.615  0.209 1.555  0.142 1.488  0.063 1.443  0.064 1.429  0.053 1.401  0.062 1.311  0.088 1.221  0.108 1.127  0.117 1.030  0.129 0.934  0.149 0.839  0.172 0.745  0.195 0.650  0.217 0.556  0.225 0.459  0.253 0.366  0.282 0.273  0.311 0.181  0.338 0.088  0.342 -0.009  0.346 -0.106  0.358 -0.203  0.374 -0.298  0.380 -0.394  0.367 -0.491  0.353 -0.587  0.333 -0.682  0.315 -0.777  0.304 -0.874  0.261 -0.958  0.207 -1.038  0.155 -1.114  0.066 -1.154  -0.028 -1.177  -0.124 -1.162  -0.215 -1.131  -0.305 -1.094  -0.364 -1.018  -0.420 -0.939  -0.470 -0.855  -0.520 -0.772  -0.575 -0.692  -0.631 -0.613  -0.687 -0.534  -0.761 -0.473  -0.849 -0.432  -0.940 -0.397  -1.030 -0.362
1c#syn#syn0#dg/j  0.048 0.723  0.091 0.605  0.132 0.487  0.168 0.366  0.204 0.246  0.245 0.128  0.284 0.009  0.311 -0.114  0.339 -0.236  0.342 -0.361  0.337 -0.486  0.322 -0.610  0.285 -0.729  0.248 -0.849  0.196 -0.963  0.136 -1.072  0.074 -1.182  -0.007 -1.278  -0.087 -1.373  -0.186 -1.451  -0.297 -1.486  -0.336 -1.391  -0.344 -1.266  -0.336 -1.141  -0.319 -1.017  -0.301 -0.892  -0.284 -0.768  -0.264 -0.644  -0.244 -0.521  -0.223 -0.397  -0.203 -0.273  -0.183 -0.149  -0.162 -0.026  -0.142 0.098  -0.121 0.222  -0.101 0.345  -0.080 0.469  -0.060 0.593  -0.040 0.717  -0.019 0.840  0.001 0.964  0.022 1.088  0.042 1.211  0.063 1.335  0.067 1.454  0.084 1.517  0.117 1.638  0.120 1.762  0.064 1.875  -0.001 1.981
1c#syn#syn0#dg/j  0.042 1.043  -0.026 0.926  -0.056 0.795  -0.041 0.668  0.028 0.552  0.090 0.431  0.132 0.303  0.170 0.173  0.184 0.039  0.198 -0.096  0.196 -0.231  0.191 -0.367  0.179 -0.501  0.157 -0.635  0.136 -0.769  0.096 -0.898  0.055 -1.027  0.007 -1.154  -0.048 -1.278  -0.109 -1.398  -0.178 -1.514  -0.276 -1.605  -0.338 -1.533  -0.325 -1.398  -0.322 -1.264  -0.328 -1.129  -0.328 -0.993  -0.327 -0.858  -0.311 -0.724  -0.276 -0.593  -0.241 -0.462  -0.206 -0.332  -0.171 -0.201  -0.136 -0.070  -0.101 0.061  -0.066 0.192  -0.031 0.322  0.004 0.453  0.040 0.584  0.075 0.715  0.110 0.846  0.145 0.977  0.180 1.107  0.215 1.238  0.250 1.369  0.285 1.500  0.266 1.508  0.297 1.638  0.311 1.765  0.200 1.826
1c#syn#syn0#dg/j  0.211 0.698  0.146 0.585  0.083 0.472  0.061 0.357  0.140 0.254  0.213 0.146  0.263 0.027  0.294 -0.099  0.307 -0.228  0.312 -0.358  0.304 -0.487  0.278 -0.614  0.243 -0.739  0.200 -0.862  0.144 -0.979  0.075 -1.089  -0.002 -1.193  -0.092 -1.287  -0.194 -1.366  -0.303 -1.437  -0.423 -1.488  -0.393 -1.386  -0.405 -1.271  -0.422 -1.150  -0.393 -1.024  -0.363 -0.897  -0.333 -0.771  -0.303 -0.644  -0.273 -0.518  -0.243 -0.391  -0.213 -0.265  -0.184 -0.138  -0.154 -0.012  -0.124 0.115  -0.094 0.241  -0.064 0.368  -0.034 0.494  -0.004 0.621  0.025 0.747  0.055 0.874  0.085 1.000  0.115 1.127  0.145 1.253  0.175 1.380  0.205 1.506  0.234 1.633  0.219 1.684  0.122 1.612  0.185 1.721  0.175 1.775
2#ced#ayml3525_s_0k/j  -1.027 0.208  -0.874 0.210  -0.727 0.253  -0.591 0.322  -0.471 0.417  -0.362 0.523  -0.253 0.627  -0.150 0.738  -0.053 0.856  0.028 0.986  0.116 1.111  0.205 1.235  0.287 1.365  0.365 1.494  0.408 1.641  0.377 1.526  0.359 1.376  0.331 1.226  0.304 1.076  0.286 0.925  0.257 0.775  0.249 0.623  0.231 0.472  0.219 0.319  0.194 0.169  0.187 0.016  0.169 -0.136  0.157 -0.288  0.127 -0.438  0.103 -0.589  0.076 -0.738  0.044 -0.888  -0.010 -1.030  -0.062 -1.174  -0.122 -1.315  -0.186 -1.451  -0.270 -1.578  -0.370 -1.535  -0.407 -1.388  -0.365 -1.242  -0.316 -1.099  -0.312 -0.947  -0.233 -0.817  -0.121 -0.717  0.005 -0.630  0.147 -0.574  0.294 -0.540  0.443 -0.512  0.590 -0.468  0.723 -0.394
2#ced#ayml3525_s_0k/j  -0.370 0.219  -0.567 0.197  -0.658 0.138  -0.464 0.120  -0.272 0.164  -0.103 0.265  0.051 0.392  0.185 0.539  0.295 0.705  0.392 0.879  0.460 1.066  0.445 1.259  0.299 1.143  0.222 0.959  0.174 0.766  0.134 0.571  0.126 0.372  0.108 0.174  0.086 -0.025  0.067 -0.223  0.037 -0.420  0.011 -0.618  -0.025 -0.814  -0.060 -1.011  -0.114 -1.203  -0.178 -1.392  -0.229 -1.583  -0.335 -1.751  -0.505 -1.814  -0.616 -1.652  -0.653 -1.456  -0.638 -1.259  -0.575 -1.069  -0.502 -0.883  -0.387 -0.721  -0.257 -0.571  -0.121 -0.424  0.023 -0.286  0.166 -0.148  0.307 -0.008  0.451 0.130  0.576 0.284  0.546 0.474  0.500 0.668  0.454 0.863  0.408 1.057  0.362 1.251  0.316 1.445  0.270 1.640  0.159 1.590
