3#apa#apa13#app1334/~  -0.928 -0.333  -0.928 -0.444  -0.967 -0.517  -1.079 -0.517  -1.035 -0.517  -0.928 -0.512  -0.928 -0.401  -0.928 -0.289  -0.928 -0.178  -0.928 -0.066  -0.928 0.046  -0.928 0.157  -0.928 0.269  -0.928 0.380  -0.867 0.466  -0.788 0.545  -0.744 0.639  -0.744 0.750  -0.656 0.773  -0.544 0.773  -0.432 0.773  -0.321 0.773  -0.209 0.773  -0.098 0.773  0.008 0.759  0.087 0.680  0.166 0.601  0.178 0.494  0.178 0.383  0.178 0.271  0.220 0.177  0.299 0.098  0.362 0.013  0.362 -0.099  0.406 -0.192  0.485 -0.271  0.546 -0.357  0.546 -0.469  0.609 -0.517  0.721 -0.517  0.832 -0.517  0.944 -0.517  1.056 -0.517  1.167 -0.517  1.279 -0.517  1.390 -0.517  1.502 -0.517  1.613 -0.517  1.725 -0.517  1.837 -0.517
3#app#app14#app1440/~  -1.499 -0.079  -1.418 0.002  -1.337 0.083  -1.256 0.164  -1.166 0.222  -1.051 0.222  -0.937 0.222  -0.844 0.275  -0.763 0.356  -0.682 0.437  -0.601 0.518  -0.520 0.599  -0.439 0.680  -0.358 0.761  -0.269 0.823  -0.155 0.823  -0.040 0.823  0.005 0.893  0.005 1.007  0.005 1.122  0.005 1.012  0.005 0.898  0.005 0.783  0.005 0.668  0.005 0.554  0.005 0.439  0.005 0.325  0.013 0.214  0.094 0.133  0.175 0.051  0.256 -0.030  0.306 -0.123  0.306 -0.238  0.306 -0.353  0.306 -0.467  0.306 -0.582  0.306 -0.696  0.306 -0.811  0.306 -0.925  0.364 -0.982  0.478 -0.982  0.593 -0.982  0.707 -0.982  0.822 -0.982  0.937 -0.982  1.051 -0.982  1.166 -0.982  1.280 -0.982  1.395 -0.982  1.509 -0.982
3#app#app14#app1440/~  -1.343 -0.026  -1.217 -0.026  -1.090 -0.026  -1.054 0.064  -1.054 0.191  -1.000 0.264  -0.874 0.264  -0.765 0.281  -0.765 0.407  -0.765 0.534  -0.658 0.553  -0.531 0.553  -0.475 0.624  -0.475 0.750  -0.441 0.842  -0.315 0.842  -0.188 0.842  -0.186 0.966  -0.186 1.093  -0.186 1.044  -0.186 0.917  -0.186 0.791  -0.186 0.664  -0.186 0.538  -0.186 0.411  -0.186 0.285  -0.186 0.159  -0.186 0.032  -0.118 -0.026  0.009 -0.026  0.103 -0.058  0.103 -0.184  0.103 -0.311  0.190 -0.401  0.279 -0.491  0.368 -0.580  0.393 -0.697  0.393 -0.823  0.448 -0.894  0.575 -0.894  0.701 -0.894  0.828 -0.894  0.954 -0.894  1.080 -0.894  1.207 -0.894  1.333 -0.894  1.460 -0.894  1.550 -0.857  1.550 -0.731  1.550 -0.604
1d#apa#apa19#app1991/~  -1.342 -0.477  -1.342 -0.362  -1.342 -0.248  -1.342 -0.133  -1.342 -0.018  -1.342 0.097  -1.315 0.184  -1.200 0.184  -1.085 0.184  -1.011 0.225  -1.011 0.340  -1.011 0.454  -0.957 0.515  -0.842 0.515  -0.728 0.515  -0.613 0.515  -0.498 0.515  -0.383 0.515  -0.350 0.434  -0.350 0.319  -0.350 0.205  -0.255 0.184  -0.141 0.184  -0.026 0.184  -0.019 0.076  -0.019 -0.038  -0.012 -0.146  0.102 -0.146  0.217 -0.146  0.312 -0.167  0.312 -0.281  0.312 -0.396  0.345 -0.477  0.460 -0.477  0.575 -0.477  0.690 -0.477  0.804 -0.477  0.919 -0.477  1.034 -0.477  1.148 -0.477  1.263 -0.477  1.304 -0.403  1.304 -0.288  1.304 -0.173  1.304 -0.059  1.304 0.056  1.304 0.171  1.304 0.286  1.304 0.400  1.304 0.515
3#app#app08#app0833/~  -1.476 -0.331  -1.335 -0.331  -1.236 -0.288  -1.236 -0.148  -1.236 -0.007  -1.236 0.134  -1.109 0.148  -0.997 0.177  -0.997 0.317  -0.926 0.388  -0.785 0.388  -0.757 0.501  -0.743 0.627  -0.602 0.627  -0.518 0.684  -0.518 0.825  -0.419 0.867  -0.278 0.867  -0.137 0.867  -0.039 0.824  -0.039 0.683  -0.039 0.542  -0.039 0.401  -0.039 0.260  -0.039 0.119  -0.039 -0.021  -0.039 -0.162  -0.039 -0.303  -0.039 -0.444  -0.039 -0.585  -0.039 -0.726  0.018 -0.810  0.159 -0.810  0.300 -0.810  0.440 -0.809  0.440 -0.668  0.483 -0.570  0.624 -0.570  0.765 -0.570  0.906 -0.570  0.919 -0.442  0.948 -0.331  1.089 -0.331  1.209 -0.280  1.308 -0.181  1.398 -0.077  1.398 0.064  1.438 0.188  1.537 0.288  1.637 0.388
3#apa#apa15#app1520/~  -1.291 -0.852  -1.291 -0.739  -1.291 -0.626  -1.291 -0.513  -1.270 -0.406  -1.220 -0.305  -1.169 -0.204  -1.119 -0.103  -1.056 -0.010  -0.976 0.069  -0.896 0.149  -0.887 0.258  -0.880 0.368  -0.800 0.448  -0.720 0.528  -0.640 0.608  -0.560 0.687  -0.479 0.765  -0.367 0.765  -0.254 0.765  -0.141 0.765  -0.028 0.765  0.085 0.765  0.123 0.690  0.123 0.577  0.123 0.464  0.130 0.354  0.210 0.274  0.289 0.194  0.325 0.096  0.325 -0.016  0.325 -0.129  0.325 -0.242  0.325 -0.355  0.340 -0.462  0.419 -0.542  0.499 -0.622  0.601 -0.650  0.713 -0.650  0.798 -0.582  0.878 -0.502  0.968 -0.448  1.081 -0.448  1.176 -0.405  1.256 -0.325  1.336 -0.246  1.387 -0.145  1.437 -0.044  1.488 0.057  1.538 0.158
1d#app#app37#app3730/~  -1.127 -1.241  -1.127 -1.112  -1.127 -0.983  -1.127 -0.854  -1.127 -0.725  -1.127 -0.596  -1.040 -0.554  -0.911 -0.554  -0.784 -0.552  -0.784 -0.423  -0.784 -0.294  -0.784 -0.164  -0.784 -0.035  -0.784 0.094  -0.694 0.133  -0.565 0.133  -0.440 0.137  -0.440 0.267  -0.440 0.396  -0.440 0.525  -0.440 0.654  -0.440 0.783  -0.348 0.820  -0.219 0.820  -0.097 0.814  -0.097 0.684  -0.097 0.555  -0.046 0.477  0.083 0.477  0.212 0.477  0.247 0.382  0.247 0.253  0.247 0.124  0.247 -0.005  0.247 -0.134  0.300 -0.210  0.429 -0.210  0.558 -0.210  0.687 -0.210  0.816 -0.210  0.945 -0.210  1.074 -0.210  1.203 -0.210  1.316 -0.172  1.408 -0.080  1.499 0.011  1.590 0.102  1.621 0.218  1.621 0.348  1.621 0.477
2#app#app31#app3138/~  -0.858 0.174  -0.858 0.035  -0.871 -0.091  -1.010 -0.091  -1.123 -0.116  -1.123 -0.255  -1.123 -0.318  -1.123 -0.180  -1.123 -0.041  -1.123 0.098  -1.123 0.237  -1.123 0.376  -1.048 0.439  -0.909 0.439  -0.771 0.439  -0.632 0.439  -0.593 0.539  -0.593 0.678  -0.480 0.704  -0.342 0.704  -0.203 0.704  -0.064 0.704  0.034 0.607  0.133 0.509  0.202 0.399  0.202 0.260  0.165 0.137  0.067 0.039  -0.032 -0.059  -0.063 -0.185  -0.063 -0.324  -0.063 -0.463  -0.063 -0.602  0.057 -0.621  0.195 -0.621  0.334 -0.621  0.473 -0.621  0.612 -0.621  0.745 -0.608  0.843 -0.510  0.942 -0.412  1.057 -0.356  1.196 -0.356  1.314 -0.305  1.412 -0.207  1.510 -0.109  1.641 -0.091  1.780 -0.091  1.793 0.035  1.793 0.174
1d#tos#f2#f2024065/~  -1.118 -0.592  -1.205 -0.575  -1.205 -0.471  -1.205 -0.367  -1.205 -0.262  -1.205 -0.158  -1.205 -0.054  -1.205 0.050  -1.205 0.155  -1.137 0.191  -1.033 0.191  -0.959 0.263  -0.860 0.278  -0.825 0.373  -0.792 0.472  -0.736 0.539  -0.632 0.539  -0.527 0.539  -0.423 0.539  -0.335 0.522  -0.335 0.418  -0.290 0.342  -0.196 0.295  -0.161 0.213  -0.161 0.109  -0.149 0.017  -0.074 -0.013  -0.041 -0.103  0.041 -0.157  0.145 -0.157  0.187 -0.220  0.266 -0.244  0.368 -0.251  0.442 -0.325  0.543 -0.331  0.647 -0.331  0.752 -0.331  0.796 -0.272  0.873 -0.244  0.977 -0.244  1.082 -0.244  1.186 -0.244  1.284 -0.218  1.377 -0.171  1.457 -0.106  1.530 -0.032  1.579 0.052  1.579 0.156  1.649 0.191  1.666 0.278
2#app#app19#app1916/~  -1.483 -1.041  -1.396 -0.953  -1.309 -0.866  -1.285 -0.752  -1.270 -0.645  -1.146 -0.645  -1.087 -0.580  -1.087 -0.457  -1.037 -0.345  -0.981 -0.235  -0.926 -0.124  -0.860 -0.021  -0.773 0.066  -0.686 0.153  -0.598 0.240  -0.511 0.328  -0.395 0.346  -0.295 0.369  -0.295 0.493  -0.244 0.595  -0.157 0.682  -0.058 0.742  0.066 0.742  0.101 0.830  0.114 0.940  0.238 0.940  0.299 0.878  0.299 0.754  0.299 0.631  0.299 0.507  0.299 0.384  0.299 0.261  0.299 0.137  0.299 0.014  0.359 -0.050  0.482 -0.050  0.497 -0.159  0.497 -0.282  0.497 -0.406  0.580 -0.446  0.703 -0.446  0.827 -0.446  0.950 -0.446  1.074 -0.446  1.166 -0.372  1.254 -0.284  1.354 -0.216  1.465 -0.161  1.575 -0.106  1.686 -0.050
1d#apa#apa09#app0993/~  -0.390 -0.170  -0.509 -0.170  -0.628 -0.170  -0.747 -0.170  -0.866 -0.170  -0.985 -0.170  -1.104 -0.170  -1.223 -0.170  -1.342 -0.170  -1.379 -0.250  -1.379 -0.369  -1.379 -0.488  -1.271 -0.499  -1.153 -0.499  -1.036 -0.490  -0.937 -0.424  -0.838 -0.358  -0.739 -0.293  -0.640 -0.227  -0.541 -0.161  -0.443 -0.095  -0.344 -0.029  -0.245 0.037  -0.146 0.103  -0.049 0.172  0.035 0.256  0.120 0.340  0.204 0.424  0.288 0.508  0.372 0.592  0.456 0.676  0.540 0.761  0.634 0.820  0.753 0.820  0.872 0.820  0.929 0.758  0.929 0.639  0.929 0.520  0.929 0.401  0.929 0.282  0.929 0.163  0.981 0.057  1.034 -0.050  1.088 -0.156  1.141 -0.262  1.194 -0.369  1.247 -0.475  1.259 -0.591  1.259 -0.710  1.259 -0.829
2#apa#apa03#app0389/~  -0.819 -0.039  -0.819 -0.155  -0.867 -0.252  -0.950 -0.334  -1.032 -0.417  -1.115 -0.499  -1.218 -0.532  -1.297 -0.517  -1.215 -0.434  -1.148 -0.345  -1.148 -0.229  -1.057 -0.203  -0.983 -0.160  -0.983 -0.043  -0.904 0.040  -0.822 0.123  -0.739 0.205  -0.657 0.288  -0.575 0.370  -0.492 0.453  -0.410 0.535  -0.327 0.618  -0.211 0.619  -0.161 0.553  -0.161 0.437  -0.161 0.320  -0.074 0.290  0.004 0.251  0.004 0.135  0.080 0.050  0.162 -0.033  0.168 -0.147  0.228 -0.203  0.345 -0.203  0.462 -0.203  0.578 -0.203  0.695 -0.203  0.811 -0.203  0.928 -0.203  1.045 -0.203  1.161 -0.203  1.278 -0.203  1.373 -0.151  1.455 -0.068  1.484 0.036  1.511 0.126  1.628 0.126  1.649 0.222  1.649 0.338  1.649 0.455
3#apa#apa15#app1546/~  -1.043 -1.274  -1.043 -1.162  -1.043 -1.050  -1.043 -0.938  -0.957 -0.912  -0.863 -0.894  -0.863 -0.782  -0.863 -0.670  -0.863 -0.558  -0.863 -0.446  -0.863 -0.334  -0.863 -0.222  -0.863 -0.110  -0.855 -0.001  -0.776 0.078  -0.697 0.158  -0.617 0.237  -0.538 0.316  -0.501 0.413  -0.501 0.525  -0.501 0.637  -0.467 0.715  -0.355 0.715  -0.243 0.715  -0.139 0.706  -0.139 0.594  -0.103 0.498  -0.023 0.418  0.051 0.335  0.101 0.235  0.151 0.135  0.201 0.034  0.268 -0.054  0.347 -0.133  0.436 -0.189  0.548 -0.189  0.660 -0.189  0.772 -0.189  0.884 -0.189  0.982 -0.153  1.061 -0.074  1.140 0.005  1.219 0.085  1.299 0.164  1.352 0.262  1.402 0.362  1.452 0.462  1.466 0.557  1.387 0.636  1.307 0.715
3#apa#apa15#app1546/~  -0.907 -0.984  -0.991 -0.901  -1.075 -0.817  -1.124 -0.719  -1.124 -0.600  -1.124 -0.481  -1.124 -0.363  -1.124 -0.244  -1.124 -0.126  -1.124 -0.007  -1.116 0.108  -1.033 0.192  -0.949 0.276  -0.907 0.377  -0.907 0.496  -0.827 0.534  -0.709 0.534  -0.590 0.534  -0.471 0.534  -0.353 0.534  -0.247 0.514  -0.194 0.408  -0.140 0.302  -0.087 0.196  -0.034 0.090  0.019 -0.016  0.072 -0.122  0.125 -0.228  0.177 -0.334  0.177 -0.453  0.198 -0.551  0.317 -0.551  0.435 -0.551  0.554 -0.551  0.639 -0.496  0.692 -0.390  0.745 -0.284  0.798 -0.178  0.864 -0.081  0.948 0.003  1.031 0.086  1.115 0.170  1.199 0.254  1.262 0.347  1.262 0.465  1.312 0.534  1.430 0.534  1.430 0.583  1.346 0.667  1.262 0.751
1d#tos#t3#t3073065/~  -1.024 -0.495  -1.100 -0.571  -1.190 -0.610  -1.196 -0.509  -1.196 -0.402  -1.196 -0.296  -1.196 -0.189  -1.196 -0.082  -1.139 -0.033  -1.139 0.074  -1.107 0.176  -1.055 0.260  -0.954 0.294  -0.850 0.310  -0.775 0.386  -0.737 0.477  -0.737 0.584  -0.642 0.595  -0.535 0.595  -0.452 0.539  -0.403 0.481  -0.318 0.445  -0.262 0.358  -0.166 0.310  -0.106 0.229  -0.039 0.184  0.009 0.097  0.083 0.029  0.172 -0.030  0.277 -0.036  0.310 -0.121  0.362 -0.211  0.463 -0.245  0.548 -0.300  0.608 -0.389  0.688 -0.438  0.795 -0.438  0.902 -0.438  1.000 -0.401  1.102 -0.380  1.209 -0.380  1.272 -0.337  1.272 -0.230  1.331 -0.147  1.379 -0.052  1.387 0.053  1.387 0.160  1.387 0.267  1.387 0.374  1.387 0.481
1d#tos#t1#t1012066/~  -1.117 0.203  -1.179 0.152  -1.292 0.152  -1.372 0.119  -1.372 0.006  -1.406 0.050  -1.367 0.152  -1.270 0.168  -1.243 0.254  -1.168 0.292  -1.068 0.305  -1.015 0.365  -0.965 0.457  -0.852 0.458  -0.739 0.458  -0.626 0.458  -0.513 0.458  -0.421 0.407  -0.351 0.364  -0.298 0.305  -0.249 0.241  -0.225 0.152  -0.112 0.152  -0.096 0.055  -0.096 -0.058  -0.028 -0.104  0.085 -0.104  0.109 -0.193  0.160 -0.255  0.168 -0.359  0.281 -0.359  0.364 -0.389  0.456 -0.410  0.467 -0.512  0.580 -0.512  0.693 -0.512  0.806 -0.512  0.919 -0.512  0.977 -0.457  1.043 -0.410  1.156 -0.410  1.232 -0.344  1.259 -0.257  1.321 -0.206  1.335 -0.107  1.342 -0.002  1.386 0.068  1.386 0.181  1.426 0.254  1.488 0.305
2#app#app13#app1318/~  -1.628 -0.446  -1.560 -0.378  -1.492 -0.310  -1.424 -0.241  -1.356 -0.173  -1.275 -0.136  -1.178 -0.136  -1.082 -0.136  -1.009 -0.113  -1.009 -0.017  -1.009 0.080  -1.006 0.174  -0.910 0.174  -0.813 0.174  -0.717 0.174  -0.643 0.229  -0.575 0.297  -0.507 0.365  -0.439 0.434  -0.363 0.484  -0.267 0.484  -0.171 0.484  -0.074 0.484  0.022 0.484  0.119 0.484  0.215 0.484  0.311 0.484  0.408 0.484  0.504 0.484  0.541 0.424  0.541 0.328  0.541 0.231  0.580 0.174  0.676 0.174  0.773 0.174  0.851 0.156  0.851 0.059  0.851 -0.037  0.851 -0.134  0.851 -0.230  0.851 -0.326  0.851 -0.423  0.903 -0.498  0.971 -0.566  1.039 -0.634  1.107 -0.702  1.181 -0.756  1.278 -0.756  1.374 -0.756  1.470 -0.756
1d#apa#apa20#app2018/~  -1.264 -0.300  -1.343 -0.221  -1.423 -0.141  -1.457 -0.081  -1.345 -0.081  -1.264 -0.049  -1.264 0.063  -1.238 0.165  -1.158 0.245  -1.079 0.324  -0.981 0.359  -0.869 0.359  -0.776 0.407  -0.697 0.487  -0.617 0.566  -0.510 0.578  -0.398 0.578  -0.285 0.578  -0.173 0.578  -0.165 0.473  -0.165 0.361  -0.165 0.248  -0.165 0.136  -0.165 0.024  -0.165 -0.089  -0.165 -0.201  -0.152 -0.300  -0.040 -0.300  0.054 -0.319  0.054 -0.431  0.078 -0.520  0.190 -0.520  0.303 -0.520  0.415 -0.520  0.527 -0.520  0.640 -0.520  0.741 -0.493  0.820 -0.413  0.900 -0.334  0.979 -0.254  1.059 -0.175  1.138 -0.095  1.245 -0.081  1.357 -0.081  1.372 0.016  1.372 0.129  1.475 0.139  1.587 0.139  1.592 0.246  1.592 0.359
1d#apa#apa20#app2018/~  -1.192 -0.633  -1.272 -0.554  -1.351 -0.475  -1.371 -0.371  -1.371 -0.260  -1.371 -0.148  -1.327 -0.054  -1.248 0.025  -1.169 0.104  -1.090 0.183  -1.009 0.258  -0.897 0.258  -0.836 0.309  -0.836 0.421  -0.740 0.437  -0.637 0.457  -0.558 0.536  -0.479 0.615  -0.367 0.615  -0.255 0.615  -0.143 0.615  -0.031 0.615  0.055 0.590  0.055 0.478  0.126 0.437  0.234 0.433  0.234 0.321  0.234 0.209  0.234 0.098  0.234 -0.014  0.253 -0.118  0.333 -0.197  0.412 -0.276  0.412 -0.388  0.444 -0.486  0.523 -0.565  0.606 -0.633  0.718 -0.633  0.830 -0.633  0.942 -0.633  1.022 -0.558  1.101 -0.478  1.125 -0.377  1.133 -0.268  1.213 -0.189  1.292 -0.110  1.371 -0.031  1.450 0.048  1.482 0.147  1.482 0.258
1d#apa#apa15#app1546/~  -1.043 -1.274  -1.043 -1.162  -1.043 -1.050  -1.043 -0.938  -0.957 -0.912  -0.863 -0.894  -0.863 -0.782  -0.863 -0.670  -0.863 -0.558  -0.863 -0.446  -0.863 -0.334  -0.863 -0.222  -0.863 -0.110  -0.855 -0.001  -0.776 0.078  -0.697 0.158  -0.617 0.237  -0.538 0.316  -0.501 0.413  -0.501 0.525  -0.501 0.637  -0.467 0.715  -0.355 0.715  -0.243 0.715  -0.139 0.706  -0.139 0.594  -0.103 0.498  -0.023 0.418  0.051 0.335  0.101 0.235  0.151 0.135  0.201 0.034  0.268 -0.054  0.347 -0.133  0.436 -0.189  0.548 -0.189  0.660 -0.189  0.772 -0.189  0.884 -0.189  0.982 -0.153  1.061 -0.074  1.140 0.005  1.219 0.085  1.299 0.164  1.352 0.262  1.402 0.362  1.452 0.462  1.466 0.557  1.387 0.636  1.307 0.715
1d#apa#apa15#app1546/~  -0.907 -0.984  -0.991 -0.901  -1.075 -0.817  -1.124 -0.719  -1.124 -0.600  -1.124 -0.481  -1.124 -0.363  -1.124 -0.244  -1.124 -0.126  -1.124 -0.007  -1.116 0.108  -1.033 0.192  -0.949 0.276  -0.907 0.377  -0.907 0.496  -0.827 0.534  -0.709 0.534  -0.590 0.534  -0.471 0.534  -0.353 0.534  -0.247 0.514  -0.194 0.408  -0.140 0.302  -0.087 0.196  -0.034 0.090  0.019 -0.016  0.072 -0.122  0.125 -0.228  0.177 -0.334  0.177 -0.453  0.198 -0.551  0.317 -0.551  0.435 -0.551  0.554 -0.551  0.639 -0.496  0.692 -0.390  0.745 -0.284  0.798 -0.178  0.864 -0.081  0.948 0.003  1.031 0.086  1.115 0.170  1.199 0.254  1.262 0.347  1.262 0.465  1.312 0.534  1.430 0.534  1.430 0.583  1.346 0.667  1.262 0.751
1d#app#app18#app1851/~  -1.392 -0.438  -1.392 -0.346  -1.392 -0.255  -1.392 -0.164  -1.392 -0.073  -1.374 -0.000  -1.283 -0.000  -1.192 -0.000  -1.174 0.072  -1.174 0.163  -1.137 0.218  -1.046 0.218  -0.955 0.218  -0.864 0.218  -0.773 0.218  -0.682 0.218  -0.591 0.218  -0.500 0.218  -0.409 0.218  -0.318 0.218  -0.227 0.218  -0.136 0.218  -0.081 0.182  -0.081 0.091  -0.081 -0.000  0.010 -0.000  0.101 -0.000  0.138 -0.055  0.138 -0.146  0.156 -0.219  0.247 -0.219  0.338 -0.219  0.429 -0.219  0.520 -0.219  0.611 -0.219  0.702 -0.219  0.793 -0.219  0.884 -0.219  0.975 -0.219  1.051 -0.181  1.115 -0.116  1.179 -0.052  1.249 -0.000  1.340 -0.000  1.431 -0.000  1.449 0.073  1.449 0.164  1.486 0.218  1.577 0.218  1.668 0.218
3#apa#apa00#app0038/~  -1.503 -0.717  -1.355 -0.717  -1.299 -0.626  -1.263 -0.513  -1.115 -0.513  -1.094 -0.386  -1.094 -0.238  -1.080 -0.104  -0.932 -0.104  -0.890 0.002  -0.855 0.135  -0.750 0.240  -0.629 0.305  -0.481 0.305  -0.481 0.453  -0.416 0.574  -0.312 0.679  -0.207 0.783  -0.102 0.888  -0.072 1.024  -0.072 1.073  -0.072 0.925  -0.072 0.777  -0.072 0.629  -0.072 0.481  -0.072 0.333  -0.072 0.185  -0.072 0.037  -0.072 -0.111  -0.072 -0.259  -0.072 -0.407  -0.042 -0.543  0.062 -0.648  0.182 -0.717  0.330 -0.717  0.478 -0.717  0.626 -0.717  0.745 -0.689  0.745 -0.541  0.865 -0.513  0.995 -0.468  1.099 -0.363  1.154 -0.238  1.164 -0.094  1.269 0.011  1.359 0.121  1.359 0.269  1.359 0.417  1.415 0.509  1.563 0.509
1d#app#app08#app0846/~  -1.551 -0.538  -1.434 -0.538  -1.396 -0.458  -1.396 -0.341  -1.391 -0.230  -1.273 -0.230  -1.181 -0.169  -1.098 -0.086  -0.986 -0.075  -0.933 -0.010  -0.914 0.099  -0.831 0.182  -0.748 0.265  -0.665 0.348  -0.582 0.431  -0.499 0.514  -0.416 0.597  -0.333 0.679  -0.250 0.762  -0.167 0.845  -0.160 0.744  -0.160 0.627  -0.145 0.513  -0.093 0.408  -0.041 0.303  -0.006 0.194  -0.006 0.077  -0.006 -0.041  -0.006 -0.158  0.026 -0.262  0.109 -0.345  0.210 -0.384  0.303 -0.408  0.303 -0.526  0.408 -0.538  0.525 -0.538  0.639 -0.525  0.744 -0.473  0.849 -0.420  0.947 -0.358  1.030 -0.275  1.128 -0.230  1.241 -0.219  1.324 -0.136  1.384 -0.043  1.384 0.074  1.496 0.079  1.539 0.154  1.539 0.271  1.539 0.388
2#app#app08#app0846/~  -1.551 -0.538  -1.434 -0.538  -1.396 -0.458  -1.396 -0.341  -1.391 -0.230  -1.273 -0.230  -1.181 -0.169  -1.098 -0.086  -0.986 -0.075  -0.933 -0.010  -0.914 0.099  -0.831 0.182  -0.748 0.265  -0.665 0.348  -0.582 0.431  -0.499 0.514  -0.416 0.597  -0.333 0.679  -0.250 0.762  -0.167 0.845  -0.160 0.744  -0.160 0.627  -0.145 0.513  -0.093 0.408  -0.041 0.303  -0.006 0.194  -0.006 0.077  -0.006 -0.041  -0.006 -0.158  0.026 -0.262  0.109 -0.345  0.210 -0.384  0.303 -0.408  0.303 -0.526  0.408 -0.538  0.525 -0.538  0.639 -0.525  0.744 -0.473  0.849 -0.420  0.947 -0.358  1.030 -0.275  1.128 -0.230  1.241 -0.219  1.324 -0.136  1.384 -0.043  1.384 0.074  1.496 0.079  1.539 0.154  1.539 0.271  1.539 0.388
2#app#app31#app3165/~  -0.866 -0.157  -0.866 -0.263  -0.909 -0.327  -1.016 -0.327  -1.037 -0.413  -1.059 -0.498  -1.166 -0.498  -1.208 -0.433  -1.208 -0.326  -1.208 -0.220  -1.164 -0.157  -1.057 -0.157  -0.976 -0.095  -0.900 -0.020  -0.866 0.073  -0.866 0.180  -0.764 0.185  -0.658 0.185  -0.551 0.185  -0.525 0.266  -0.508 0.356  -0.401 0.356  -0.354 0.296  -0.354 0.189  -0.251 0.185  -0.183 0.146  -0.183 0.039  -0.102 0.014  -0.000 0.002  0.075 -0.074  0.151 -0.149  0.255 -0.157  0.362 -0.157  0.468 -0.157  0.553 -0.103  0.628 -0.027  0.718 0.014  0.825 0.014  0.932 0.014  1.038 0.014  1.145 0.014  1.232 0.064  1.307 0.139  1.395 0.185  1.502 0.185  1.608 0.185  1.694 0.206  1.694 0.313  1.758 0.356  1.865 0.356
2#app#app31#app3165/~  -0.692 -0.319  -0.692 -0.212  -0.692 -0.104  -0.692 0.004  -0.762 0.041  -0.869 0.041  -0.872 0.146  -0.904 0.222  -1.012 0.222  -1.053 0.155  -1.053 0.047  -1.155 0.041  -1.233 0.012  -1.233 -0.095  -1.188 -0.094  -1.112 -0.018  -1.028 0.041  -0.921 0.041  -0.830 0.083  -0.754 0.159  -0.672 0.222  -0.565 0.222  -0.457 0.222  -0.349 0.222  -0.242 0.222  -0.151 0.205  -0.151 0.098  -0.099 0.041  0.009 0.041  0.116 0.041  0.210 0.028  0.210 -0.080  0.259 -0.139  0.367 -0.139  0.474 -0.139  0.582 -0.139  0.690 -0.139  0.797 -0.139  0.905 -0.139  1.013 -0.139  1.120 -0.139  1.228 -0.139  1.336 -0.139  1.443 -0.139  1.551 -0.139  1.657 -0.136  1.733 -0.059  1.810 0.017  1.907 0.041  2.015 0.041
1d#app#app25#app2587/~  -1.533 -0.491  -1.533 -0.402  -1.533 -0.313  -1.510 -0.246  -1.421 -0.246  -1.331 -0.246  -1.255 -0.214  -1.192 -0.151  -1.129 -0.087  -1.065 -0.024  -0.986 0.000  -0.897 0.000  -0.807 0.000  -0.718 0.000  -0.628 0.000  -0.550 -0.011  -0.550 -0.100  -0.550 -0.189  -0.516 -0.246  -0.427 -0.246  -0.338 -0.246  -0.248 -0.246  -0.159 -0.246  -0.069 -0.246  0.020 -0.246  0.110 -0.246  0.188 -0.234  0.188 -0.145  0.188 -0.056  0.221 0.000  0.311 0.000  0.400 0.000  0.490 0.000  0.579 0.000  0.668 0.000  0.735 0.056  0.798 0.119  0.861 0.182  0.925 0.246  1.014 0.246  1.103 0.246  1.171 0.268  1.171 0.357  1.171 0.447  1.215 0.492  1.305 0.492  1.394 0.492  1.483 0.492  1.573 0.492  1.662 0.492
3#apa#apa13#app1361/~  -1.294 -0.017  -1.404 -0.019  -1.483 -0.097  -1.440 -0.126  -1.350 -0.074  -1.263 -0.017  -1.161 0.007  -1.082 0.085  -1.004 0.164  -0.925 0.243  -0.841 0.310  -0.749 0.329  -0.728 0.419  -0.616 0.419  -0.531 0.445  -0.503 0.528  -0.422 0.559  -0.389 0.636  -0.288 0.611  -0.209 0.532  -0.205 0.423  -0.205 0.312  -0.205 0.200  -0.205 0.089  -0.205 -0.022  -0.205 -0.134  -0.205 -0.245  -0.196 -0.353  -0.117 -0.431  -0.038 -0.510  0.052 -0.561  0.163 -0.561  0.275 -0.561  0.386 -0.561  0.483 -0.527  0.563 -0.452  0.675 -0.452  0.783 -0.445  0.862 -0.366  0.955 -0.308  1.055 -0.258  1.154 -0.209  1.254 -0.159  1.347 -0.099  1.425 -0.020  1.476 0.078  1.526 0.178  1.598 0.261  1.677 0.340  1.756 0.419
3#apa#apa13#app1361/~  -1.550 -0.152  -1.457 -0.152  -1.363 -0.152  -1.282 -0.123  -1.216 -0.057  -1.191 0.026  -1.159 0.088  -1.067 0.091  -1.001 0.158  -0.951 0.230  -0.951 0.324  -0.861 0.328  -0.831 0.391  -0.805 0.474  -0.738 0.540  -0.656 0.567  -0.571 0.548  -0.505 0.482  -0.439 0.415  -0.373 0.349  -0.351 0.265  -0.325 0.182  -0.259 0.116  -0.231 0.034  -0.212 -0.052  -0.146 -0.118  -0.079 -0.184  -0.013 -0.250  0.053 -0.316  0.119 -0.382  0.208 -0.392  0.302 -0.392  0.395 -0.392  0.489 -0.392  0.582 -0.392  0.676 -0.392  0.758 -0.363  0.824 -0.297  0.907 -0.272  0.997 -0.258  1.081 -0.216  1.164 -0.174  1.240 -0.121  1.306 -0.055  1.372 0.011  1.438 0.078  1.527 0.088  1.621 0.088  1.714 0.088  1.808 0.088
