1c#apb#apb09#app0910/q  0.483 1.131  0.429 1.268  0.301 1.330  0.155 1.313  0.035 1.227  -0.084 1.140  -0.199 1.046  -0.310 0.950  -0.376 0.818  -0.442 0.685  -0.498 0.548  -0.551 0.410  -0.583 0.268  -0.583 0.120  -0.535 -0.015  -0.434 -0.114  -0.296 -0.136  -0.153 -0.098  -0.023 -0.029  0.102 0.049  0.199 0.158  0.289 0.276  0.364 0.403  0.427 0.536  0.493 0.669  0.563 0.799  0.600 0.924  0.512 0.807  0.442 0.677  0.375 0.545  0.310 0.412  0.258 0.273  0.206 0.135  0.153 -0.003  0.099 -0.141  0.045 -0.279  -0.012 -0.415  -0.078 -0.548  -0.144 -0.680  -0.191 -0.818  -0.215 -0.964  -0.238 -1.111  -0.253 -1.258  -0.265 -1.405  -0.263 -1.551  -0.227 -1.695  -0.160 -1.823  -0.052 -1.917  0.088 -1.958  0.236 -1.958
2#apa#apa02#app0246/q  0.100 1.024  0.241 1.080  0.271 1.232  0.155 1.280  -0.010 1.280  -0.144 1.207  -0.242 1.133  -0.341 1.010  -0.457 0.894  -0.498 0.746  -0.498 0.582  -0.489 0.426  -0.324 0.426  -0.168 0.463  -0.016 0.512  0.110 0.607  0.226 0.723  0.342 0.839  0.415 0.939  0.442 1.077  0.356 1.063  0.338 0.903  0.261 0.758  0.185 0.626  0.163 0.466  0.100 0.317  0.092 0.154  0.019 0.007  -0.055 -0.140  -0.071 -0.301  -0.101 -0.461  -0.140 -0.621  -0.156 -0.783  -0.156 -0.948  -0.195 -1.103  -0.242 -1.256  -0.242 -1.421  -0.242 -1.585  -0.156 -1.714  -0.156 -1.710  -0.071 -1.631  0.040 -1.512  0.100 -1.373  0.100 -1.208  0.185 -1.079  0.185 -0.915  0.185 -0.750  0.185 -0.586  0.185 -0.421  0.185 -0.257
3#apb#apb35#app3514/q  0.499 0.807  0.674 0.906  0.671 1.026  0.492 0.972  0.598 0.884  0.400 0.914  0.199 0.920  0.027 0.840  0.110 0.672  0.271 0.556  0.390 0.691  0.543 0.820  0.716 0.922  0.827 0.995  0.639 0.932  0.620 0.872  0.424 0.830  0.258 0.720  0.168 0.546  0.121 0.350  0.075 0.154  0.001 -0.031  -0.101 -0.204  -0.235 -0.354  -0.374 -0.500  -0.517 -0.640  -0.674 -0.767  -0.825 -0.900  -0.970 -1.040  -1.100 -1.192  -1.220 -1.354  -1.211 -1.509  -1.023 -1.473  -0.837 -1.396  -0.656 -1.309  -0.482 -1.208  -0.313 -1.099  -0.149 -0.982  0.005 -0.853  0.153 -0.717  0.281 -0.562  0.393 -0.397  0.466 -0.210  0.484 -0.013  0.431 0.172  0.308 0.332  0.138 0.439  -0.048 0.509  -0.245 0.521  -0.400 0.407
2#app#app32#app3230/q  0.128 0.291  0.205 0.404  0.205 0.549  0.205 0.694  0.205 0.840  0.205 0.985  0.205 1.130  0.205 1.275  0.152 1.368  0.007 1.368  -0.051 1.265  -0.154 1.163  -0.228 1.040  -0.315 0.925  -0.387 0.800  -0.475 0.688  -0.564 0.579  -0.569 0.435  -0.634 0.305  -0.641 0.162  -0.641 0.017  -0.530 -0.017  -0.385 -0.017  -0.267 0.050  -0.180 0.114  -0.071 0.169  -0.021 0.291  0.102 0.342  0.160 0.444  0.229 0.521  0.282 0.429  0.282 0.284  0.282 0.139  0.282 -0.006  0.282 -0.152  0.282 -0.297  0.282 -0.442  0.268 -0.584  0.205 -0.714  0.205 -0.859  0.205 -1.005  0.205 -1.150  0.171 -1.281  0.128 -1.408  0.128 -1.554  0.128 -1.699  0.051 -1.812  0.051 -1.957  0.060 -2.094  0.128 -2.017
2#tos#t1#t1013062/q  0.394 0.591  0.436 0.704  0.394 0.817  0.324 0.926  0.203 0.990  0.102 1.079  -0.035 1.141  -0.178 1.192  -0.326 1.220  -0.462 1.188  -0.580 1.106  -0.649 1.011  -0.655 0.862  -0.727 0.753  -0.739 0.600  -0.748 0.447  -0.781 0.300  -0.781 0.145  -0.781 -0.010  -0.738 -0.123  -0.661 -0.231  -0.524 -0.219  -0.371 -0.207  -0.233 -0.149  -0.086 -0.123  0.042 -0.040  0.174 0.040  0.282 0.130  0.325 0.270  0.352 0.414  0.436 0.518  0.394 0.551  0.394 0.396  0.388 0.242  0.352 0.096  0.352 -0.059  0.348 -0.214  0.310 -0.360  0.310 -0.515  0.310 -0.670  0.310 -0.825  0.310 -0.980  0.310 -1.135  0.310 -1.290  0.310 -1.445  0.310 -1.601  0.394 -1.672  0.394 -1.827  0.394 -1.982  0.394 -2.053
2#apa#apa00#app0005/q  0.332 0.653  0.300 0.810  0.240 0.961  0.166 1.095  0.101 1.205  -0.055 1.185  -0.171 1.069  -0.288 0.953  -0.404 0.836  -0.495 0.710  -0.572 0.577  -0.679 0.457  -0.679 0.292  -0.679 0.127  -0.679 -0.037  -0.568 -0.102  -0.434 -0.174  -0.281 -0.144  -0.142 -0.082  -0.061 0.051  0.068 0.113  0.148 0.245  0.240 0.317  0.314 0.451  0.332 0.608  0.417 0.738  0.424 0.899  0.467 1.021  0.434 0.939  0.424 0.779  0.332 0.652  0.332 0.488  0.332 0.323  0.242 0.196  0.240 0.032  0.240 -0.133  0.218 -0.288  0.148 -0.424  0.148 -0.588  0.136 -0.750  0.063 -0.897  0.056 -1.060  0.047 -1.224  0.007 -1.383  -0.033 -1.543  -0.036 -1.707  -0.128 -1.834  -0.128 -1.998  -0.220 -2.125  -0.220 -2.289
3#app#app06#app0684/q  -0.090 1.129  -0.008 1.224  -0.113 1.129  -0.303 1.105  -0.444 0.963  -0.561 0.811  -0.661 0.653  -0.802 0.512  -0.843 0.329  -0.937 0.223  -0.937 0.023  -0.854 -0.094  -0.682 -0.027  -0.533 0.094  -0.372 0.189  -0.230 0.330  -0.090 0.472  -0.014 0.640  0.098 0.794  0.098 0.994  0.098 0.877  0.004 0.716  -0.090 0.555  -0.090 0.355  -0.147 0.169  -0.184 -0.023  -0.184 -0.222  -0.205 -0.418  -0.278 -0.600  -0.278 -0.800  -0.372 -0.961  -0.372 -1.161  -0.372 -1.361  -0.372 -1.561  -0.326 -1.459  -0.157 -1.385  -0.015 -1.243  0.081 -1.069  0.213 -0.921  0.329 -0.762  0.457 -0.621  0.622 -0.512  0.763 -0.371  0.904 -0.229  1.046 -0.088  1.168 0.068  1.274 0.234  1.440 0.341  1.624 0.396  1.698 0.565
2#ibm#ibm0#r0312/q  0.324 0.615  0.337 0.783  0.459 0.906  0.480 1.071  0.324 1.088  0.300 1.238  0.127 1.238  0.013 1.179  -0.064 1.082  -0.143 0.988  -0.223 0.847  -0.299 0.705  -0.358 0.556  -0.455 0.423  -0.455 0.249  -0.455 0.076  -0.455 -0.098  -0.455 -0.271  -0.330 -0.320  -0.299 -0.178  -0.143 -0.160  -0.128 0.007  -0.005 0.129  0.117 0.252  0.168 0.405  0.287 0.459  0.324 0.596  0.433 0.724  0.480 0.878  0.391 0.838  0.324 0.692  0.256 0.547  0.168 0.410  0.168 0.236  0.168 0.063  0.096 -0.081  0.013 -0.219  0.013 -0.393  0.013 -0.566  0.013 -0.740  0.013 -0.913  0.013 -1.087  -0.101 -1.213  -0.143 -1.369  -0.143 -1.543  -0.143 -1.716  -0.151 -1.886  -0.274 -2.009  -0.299 -2.172  -0.299 -2.346
2#ibm#ibm0#r0312/q  0.550 0.847  0.375 0.849  0.371 1.023  0.194 1.023  0.024 1.030  0.015 1.198  -0.162 1.198  -0.327 1.186  -0.341 1.023  -0.503 1.007  -0.503 0.830  -0.522 0.672  -0.678 0.651  -0.678 0.474  -0.678 0.297  -0.678 0.119  -0.678 -0.058  -0.657 -0.226  -0.532 -0.352  -0.367 -0.381  -0.190 -0.381  -0.152 -0.242  -0.011 -0.206  0.125 -0.105  0.199 0.042  0.251 0.197  0.377 0.323  0.502 0.448  0.550 0.605  0.550 0.783  0.438 0.847  0.375 0.733  0.375 0.556  0.375 0.379  0.290 0.237  0.199 0.097  0.199 -0.080  0.199 -0.257  0.199 -0.435  0.199 -0.612  0.199 -0.789  0.199 -0.966  0.156 -1.126  0.031 -1.251  0.024 -1.425  0.024 -1.603  0.024 -1.780  0.024 -1.957  0.024 -2.134  0.024 -2.311
2#ibm#ibm0#r0312/q  0.422 0.668  0.422 0.831  0.422 0.993  0.397 1.131  0.267 1.165  0.225 1.285  0.063 1.285  -0.100 1.285  -0.196 1.218  -0.271 1.131  -0.350 1.047  -0.350 0.885  -0.350 0.722  -0.459 0.668  -0.504 0.551  -0.504 0.388  -0.504 0.226  -0.504 0.063  -0.504 -0.100  -0.500 -0.258  -0.337 -0.258  -0.196 -0.236  -0.175 -0.082  -0.060 0.033  0.096 0.051  0.113 0.196  0.222 0.314  0.267 0.458  0.374 0.514  0.422 0.629  0.335 0.581  0.267 0.446  0.267 0.284  0.267 0.121  0.267 -0.042  0.196 -0.175  0.113 -0.303  0.113 -0.466  0.113 -0.629  0.113 -0.791  0.113 -0.954  0.113 -1.117  0.113 -1.279  0.009 -1.338  -0.041 -1.450  -0.041 -1.613  -0.041 -1.776  -0.041 -1.938  -0.041 -2.101  -0.041 -2.264
2#ibm#ibm0#r0312/q  0.471 0.805  0.465 0.969  0.307 0.980  0.290 1.132  0.144 1.155  0.124 1.275  0.004 1.156  -0.155 1.132  -0.325 1.132  -0.346 0.985  -0.499 0.969  -0.510 0.810  -0.510 0.641  -0.510 0.471  -0.519 0.306  -0.638 0.186  -0.673 0.032  -0.584 -0.101  -0.510 -0.239  -0.440 -0.338  -0.346 -0.263  -0.265 -0.175  -0.121 -0.113  -0.002 0.006  0.118 0.126  0.144 0.284  0.282 0.315  0.307 0.459  0.413 0.584  0.471 0.730  0.471 0.712  0.401 0.572  0.307 0.441  0.307 0.272  0.307 0.103  0.307 -0.066  0.265 -0.218  0.145 -0.337  0.144 -0.506  0.144 -0.675  0.144 -0.844  0.144 -1.013  0.144 -1.183  0.144 -1.352  0.117 -1.509  -0.003 -1.629  -0.019 -1.791  -0.019 -1.961  -0.019 -2.130  -0.019 -2.299
2#ibm#ibm0#r0312/q  0.457 0.810  0.426 0.953  0.394 1.096  0.299 1.205  0.182 1.292  0.053 1.338  -0.086 1.292  -0.197 1.201  -0.283 1.084  -0.355 0.957  -0.437 0.834  -0.518 0.712  -0.537 0.567  -0.553 0.422  -0.555 0.275  -0.555 0.128  -0.543 -0.015  -0.455 -0.132  -0.367 -0.249  -0.256 -0.195  -0.140 -0.105  -0.030 -0.010  0.060 0.106  0.150 0.222  0.232 0.344  0.312 0.466  0.406 0.579  0.474 0.705  0.439 0.724  0.335 0.620  0.289 0.492  0.289 0.346  0.272 0.203  0.206 0.072  0.150 -0.062  0.129 -0.208  0.120 -0.354  0.120 -0.500  0.120 -0.647  0.120 -0.794  0.120 -0.940  0.080 -1.079  0.025 -1.216  -0.020 -1.354  -0.037 -1.500  -0.048 -1.646  -0.048 -1.793  -0.074 -1.935  -0.082 -2.081  -0.082 -2.227
3#apb#apb25#app2570/q  -0.058 0.763  0.012 0.911  0.032 1.071  -0.022 1.216  -0.122 1.347  -0.275 1.391  -0.435 1.372  -0.570 1.288  -0.669 1.156  -0.748 1.012  -0.782 0.853  -0.752 0.698  -0.665 0.562  -0.527 0.483  -0.368 0.487  -0.220 0.552  -0.092 0.654  0.005 0.782  0.032 0.941  0.007 0.872  -0.027 0.711  -0.019 0.547  -0.003 0.384  0.022 0.222  0.041 0.059  0.055 -0.105  0.072 -0.268  0.091 -0.432  0.107 -0.595  0.114 -0.759  0.120 -0.923  0.127 -1.087  0.135 -1.252  0.159 -1.414  0.185 -1.576  0.241 -1.721  0.375 -1.661  0.482 -1.537  0.531 -1.380  0.560 -1.218  0.584 -1.056  0.556 -0.895  0.525 -0.733  0.478 -0.577  0.417 -0.424  0.349 -0.277  0.211 -0.188  0.073 -0.098  -0.089 -0.083  -0.253 -0.075
2#aga#drdvlllb/q  0.224 0.600  0.299 0.725  0.358 0.857  0.395 0.998  0.397 1.143  0.379 1.284  0.260 1.347  0.124 1.297  -0.006 1.232  -0.124 1.147  -0.229 1.048  -0.331 0.944  -0.430 0.837  -0.525 0.728  -0.615 0.614  -0.679 0.484  -0.744 0.354  -0.802 0.221  -0.813 0.078  -0.777 -0.053  -0.670 -0.149  -0.530 -0.177  -0.389 -0.149  -0.248 -0.111  -0.117 -0.050  0.012 0.018  0.135 0.094  0.252 0.180  0.359 0.278  0.467 0.375  0.566 0.473  0.593 0.362  0.551 0.223  0.509 0.084  0.465 -0.055  0.421 -0.193  0.375 -0.331  0.329 -0.469  0.286 -0.608  0.245 -0.747  0.201 -0.886  0.162 -1.026  0.122 -1.165  0.079 -1.304  0.043 -1.445  0.001 -1.584  -0.053 -1.719  -0.118 -1.848  -0.187 -1.976  -0.220 -1.980
2#tos#t1#t1009064/q  0.680 1.272  0.557 1.172  0.496 1.011  0.496 0.788  0.496 0.565  0.496 0.343  0.399 0.180  0.373 -0.027  0.434 -0.224  0.434 -0.447  0.434 -0.670  0.373 -0.878  0.373 -1.101  0.373 -1.323  0.373 -1.546  0.395 -1.335  0.417 -1.113  0.439 -0.891  0.461 -0.670  0.483 -0.448  0.506 -0.227  0.528 -0.005  0.550 0.217  0.572 0.438  0.594 0.660  0.616 0.882  0.469 0.781  0.369 0.904  0.147 0.904  -0.076 0.904  -0.299 0.904  -0.507 0.843  -0.730 0.843  -0.891 0.781  -1.114 0.781  -1.214 0.658  -1.284 0.506  -1.284 0.283  -1.284 0.061  -1.223 -0.137  -1.100 -0.237  -0.986 -0.376  -0.854 -0.508  -0.692 -0.569  -0.495 -0.630  -0.272 -0.630  -0.050 -0.630  0.128 -0.676  0.335 -0.692  0.557 -0.692
1c#aga#jamesmor/q  0.585 1.093  0.498 1.219  0.387 1.320  0.233 1.328  0.084 1.294  -0.064 1.245  -0.199 1.169  -0.326 1.078  -0.460 0.998  -0.587 0.908  -0.689 0.794  -0.679 0.667  -0.545 0.591  -0.390 0.577  -0.235 0.584  -0.079 0.589  0.074 0.619  0.226 0.654  0.372 0.708  0.517 0.765  0.666 0.808  0.622 0.688  0.531 0.560  0.446 0.430  0.361 0.299  0.277 0.167  0.203 0.030  0.133 -0.109  0.065 -0.250  0.006 -0.394  -0.049 -0.541  -0.092 -0.691  -0.105 -0.846  -0.098 -1.002  -0.059 -1.152  0.011 -1.289  0.095 -1.416  0.230 -1.482  0.345 -1.405  0.400 -1.268  0.346 -1.126  0.240 -1.012  0.115 -0.919  -0.031 -0.865  -0.182 -0.837  -0.338 -0.838  -0.492 -0.865  -0.643 -0.905  -0.790 -0.957  -0.936 -1.011
1c#aga#jamesmor/q  0.529 1.305  0.388 1.408  0.242 1.500  0.073 1.470  -0.078 1.378  -0.226 1.282  -0.371 1.182  -0.514 1.080  -0.619 0.939  -0.659 0.774  -0.569 0.628  -0.406 0.563  -0.233 0.550  -0.064 0.600  0.104 0.654  0.273 0.703  0.436 0.770  0.593 0.848  0.628 0.815  0.523 0.673  0.427 0.526  0.332 0.377  0.231 0.233  0.144 0.080  0.053 -0.071  -0.039 -0.222  -0.127 -0.374  -0.203 -0.533  -0.265 -0.698  -0.318 -0.866  -0.356 -1.038  -0.360 -1.213  -0.286 -1.366  -0.148 -1.472  0.022 -1.505  0.198 -1.503  0.365 -1.454  0.498 -1.341  0.552 -1.175  0.533 -1.000  0.470 -0.838  0.387 -0.682  0.282 -0.542  0.150 -0.425  -0.008 -0.350  -0.177 -0.302  -0.352 -0.283  -0.527 -0.296  -0.691 -0.347  -0.839 -0.442
1c#aga#jamesmor/q  0.288 1.008  0.311 1.171  0.197 1.302  0.034 1.364  -0.141 1.373  -0.306 1.314  -0.450 1.215  -0.591 1.110  -0.706 0.977  -0.796 0.826  -0.826 0.657  -0.692 0.575  -0.523 0.619  -0.360 0.685  -0.198 0.752  -0.037 0.823  0.125 0.889  0.289 0.951  0.425 0.892  0.381 0.723  0.313 0.561  0.240 0.401  0.165 0.242  0.090 0.083  0.018 -0.077  -0.032 -0.246  -0.089 -0.412  -0.139 -0.580  -0.171 -0.753  -0.178 -0.928  -0.171 -1.104  -0.137 -1.275  -0.058 -1.429  0.081 -1.533  0.250 -1.537  0.410 -1.471  0.532 -1.345  0.633 -1.203  0.708 -1.046  0.722 -0.872  0.693 -0.702  0.615 -0.546  0.481 -0.435  0.314 -0.385  0.140 -0.361  -0.036 -0.361  -0.210 -0.383  -0.376 -0.441  -0.540 -0.504  -0.693 -0.589
2#app#app08#app0800/q  0.338 0.715  0.338 0.878  0.256 0.958  0.131 1.043  0.051 1.125  -0.112 1.125  -0.274 1.125  -0.399 1.087  -0.517 1.043  -0.645 0.961  -0.760 0.846  -0.874 0.731  -0.972 0.609  -0.972 0.447  -0.972 0.285  -0.963 0.125  -0.891 -0.020  -0.777 -0.135  -0.662 -0.250  -0.507 -0.267  -0.344 -0.267  -0.182 -0.267  -0.102 -0.185  0.046 -0.150  0.107 -0.022  0.241 0.045  0.316 0.142  0.364 0.276  0.420 0.425  0.420 0.587  0.420 0.749  0.420 0.683  0.398 0.530  0.338 0.392  0.338 0.230  0.338 0.068  0.338 -0.095  0.338 -0.257  0.338 -0.419  0.338 -0.581  0.338 -0.744  0.338 -0.906  0.403 -1.053  0.420 -1.211  0.420 -1.373  0.420 -1.536  0.447 -1.687  0.502 -1.826  0.502 -1.989  0.502 -1.987
2#app#app08#app0800/q  0.508 0.563  0.434 0.649  0.343 0.728  0.206 0.784  0.120 0.857  -0.030 0.880  -0.169 0.931  -0.329 0.931  -0.489 0.931  -0.648 0.931  -0.778 0.857  -0.892 0.812  -0.966 0.726  -1.036 0.636  -1.040 0.480  -1.040 0.320  -1.040 0.160  -0.951 0.047  -0.801 0.001  -0.655 -0.043  -0.519 -0.101  -0.359 -0.101  -0.199 -0.101  -0.052 -0.071  0.087 -0.016  0.227 0.060  0.340 0.173  0.361 0.324  0.361 0.484  0.361 0.644  0.346 0.769  0.287 0.634  0.293 0.476  0.361 0.332  0.361 0.172  0.385 0.022  0.434 -0.117  0.434 -0.277  0.434 -0.437  0.434 -0.597  0.434 -0.756  0.434 -0.916  0.434 -1.076  0.434 -1.236  0.464 -1.383  0.508 -1.525  0.508 -1.685  0.508 -1.845  0.569 -1.943  0.582 -2.091
2#app#app08#app0800/q  0.314 1.191  0.184 1.223  0.070 1.290  -0.073 1.290  -0.205 1.265  -0.318 1.191  -0.461 1.191  -0.566 1.102  -0.667 1.001  -0.768 0.900  -0.773 0.759  -0.830 0.640  -0.872 0.514  -0.872 0.372  -0.872 0.229  -0.872 0.086  -0.828 -0.038  -0.708 -0.093  -0.667 -0.199  -0.562 -0.291  -0.419 -0.291  -0.276 -0.291  -0.133 -0.291  -0.017 -0.227  0.111 -0.192  0.214 -0.095  0.344 -0.064  0.413 0.050  0.413 0.193  0.413 0.336  0.413 0.479  0.413 0.576  0.413 0.433  0.413 0.290  0.413 0.147  0.413 0.005  0.413 -0.138  0.413 -0.281  0.413 -0.424  0.448 -0.558  0.512 -0.686  0.512 -0.829  0.512 -0.971  0.512 -1.114  0.512 -1.257  0.512 -1.400  0.512 -1.542  0.512 -1.685  0.512 -1.828  0.512 -1.971
2#app#app08#app0800/q  0.519 1.037  0.366 1.037  0.248 1.124  0.097 1.129  -0.050 1.111  -0.173 1.037  -0.326 1.037  -0.457 0.981  -0.592 0.937  -0.701 0.828  -0.768 0.703  -0.860 0.641  -0.860 0.487  -0.860 0.334  -0.860 0.180  -0.860 0.026  -0.746 -0.067  -0.601 -0.105  -0.461 -0.159  -0.307 -0.159  -0.216 -0.096  -0.092 -0.067  0.034 -0.000  0.143 0.108  0.174 0.253  0.242 0.391  0.303 0.485  0.335 0.606  0.335 0.760  0.335 0.792  0.335 0.639  0.335 0.485  0.335 0.331  0.322 0.181  0.253 0.044  0.243 -0.108  0.243 -0.261  0.243 -0.415  0.243 -0.569  0.243 -0.722  0.243 -0.876  0.335 -0.992  0.335 -1.145  0.335 -1.299  0.335 -1.452  0.383 -1.586  0.427 -1.722  0.427 -1.875  0.519 -1.937  0.519 -2.091
2#app#app08#app0800/q  0.500 0.695  0.469 0.823  0.370 0.923  0.256 0.988  0.206 1.079  0.072 1.086  -0.069 1.086  -0.209 1.086  -0.350 1.086  -0.459 1.008  -0.579 0.938  -0.674 0.855  -0.752 0.793  -0.772 0.671  -0.772 0.531  -0.772 0.390  -0.772 0.249  -0.772 0.108  -0.631 0.108  -0.576 0.022  -0.447 0.010  -0.306 0.010  -0.263 0.108  -0.123 0.108  -0.013 0.182  0.109 0.216  0.161 0.304  0.206 0.400  0.305 0.500  0.402 0.594  0.402 0.453  0.402 0.312  0.402 0.171  0.347 0.053  0.304 -0.070  0.304 -0.211  0.304 -0.351  0.304 -0.492  0.304 -0.633  0.304 -0.774  0.304 -0.915  0.304 -1.055  0.304 -1.196  0.304 -1.337  0.304 -1.478  0.304 -1.619  0.304 -1.760  0.304 -1.900  0.237 -2.013  0.206 -2.141
1c#lav#lav2#pc_0009/q  0.113 0.829  0.027 0.624  -0.025 0.407  -0.104 0.199  -0.165 -0.016  -0.233 -0.228  -0.311 -0.437  -0.382 -0.648  -0.453 -0.859  -0.530 -1.069  -0.607 -1.278  -0.683 -1.487  -0.819 -1.657  -0.868 -1.627  -0.871 -1.405  -0.844 -1.183  -0.813 -0.963  -0.745 -0.751  -0.677 -0.538  -0.602 -0.328  -0.526 -0.119  -0.447 0.090  -0.368 0.298  -0.298 0.510  -0.228 0.722  -0.162 0.934  -0.079 1.141  0.043 1.322  0.235 1.433  0.447 1.446  0.595 1.301  0.637 1.082  0.664 0.861  0.685 0.639  0.654 0.422  0.588 0.209  0.465 0.033  0.284 -0.095  0.075 -0.153  -0.145 -0.129  -0.307 -0.037  -0.087 -0.072  0.130 -0.123  0.350 -0.134  0.568 -0.090  0.779 -0.017  0.990 0.054  1.192 0.147  1.372 0.276  1.485 0.463
1c#lav#lav2#pc_0009/q  -1.062 -0.619  -0.988 -0.473  -0.852 -0.204  -0.731 0.071  -0.589 0.336  -0.434 0.593  -0.267 0.844  -0.110 1.100  0.020 1.370  0.177 1.516  0.284 1.237  0.325 0.999  0.308 1.292  0.114 1.402  -0.088 1.193  -0.230 0.928  -0.334 0.646  -0.371 0.352  -0.360 0.051  -0.313 -0.245  -0.107 -0.325  0.107 -0.128  0.237 0.143  0.343 0.424  0.442 0.708  0.502 0.999  0.400 0.902  0.338 0.608  0.278 0.313  0.216 0.019  0.151 -0.275  0.107 -0.572  0.079 -0.871  0.056 -1.171  0.034 -1.471  0.024 -1.770  0.084 -2.064  0.185 -1.833  0.192 -1.533  0.147 -1.236  0.055 -0.950  -0.151 -0.731  -0.404 -0.570  -0.498 -0.517  -0.208 -0.437  0.072 -0.328  0.342 -0.196  0.595 -0.035  0.833 0.150  1.050 0.358
1c#lav#lav2#pc_0009/q  0.357 0.671  0.457 0.879  0.475 1.106  0.435 1.334  0.334 1.535  0.124 1.579  -0.087 1.490  -0.233 1.311  -0.401 1.152  -0.535 0.966  -0.646 0.763  -0.724 0.546  -0.733 0.316  -0.694 0.090  -0.512 -0.034  -0.288 -0.017  -0.098 0.098  0.048 0.277  0.176 0.470  0.315 0.655  0.422 0.858  0.336 0.768  0.232 0.562  0.141 0.350  0.051 0.137  0.014 -0.091  -0.019 -0.320  -0.051 -0.549  -0.083 -0.778  -0.112 -1.008  -0.140 -1.237  -0.150 -1.468  -0.149 -1.699  -0.141 -1.931  0.022 -1.902  0.101 -1.685  0.174 -1.465  0.134 -1.242  0.070 -1.020  0.001 -0.799  -0.083 -0.584  -0.184 -0.377  -0.314 -0.185  -0.396 -0.047  -0.167 -0.017  0.063 0.012  0.293 0.020  0.519 0.072  0.737 0.148  0.907 0.293
1c#lav#lav2#pc_0009/q  0.508 1.098  0.450 1.308  0.274 1.425  0.061 1.398  -0.132 1.298  -0.318 1.182  -0.493 1.052  -0.644 0.893  -0.742 0.697  -0.820 0.493  -0.873 0.280  -0.904 0.063  -0.870 -0.145  -0.715 -0.232  -0.497 -0.204  -0.306 -0.104  -0.123 0.016  0.023 0.177  0.156 0.352  0.268 0.541  0.376 0.732  0.485 0.922  0.583 1.118  0.530 0.993  0.420 0.804  0.337 0.601  0.244 0.402  0.152 0.203  0.095 -0.009  0.036 -0.221  -0.057 -0.419  -0.147 -0.619  -0.221 -0.826  -0.279 -1.037  -0.305 -1.254  -0.279 -1.472  -0.241 -1.687  -0.136 -1.838  -0.034 -1.644  0.023 -1.433  0.046 -1.214  0.057 -0.996  0.031 -0.779  -0.011 -0.569  0.187 -0.475  0.394 -0.403  0.592 -0.308  0.786 -0.206  0.945 -0.057  1.092 0.105
1c#lav#lav2#pc_0009/q  0.376 1.025  0.396 1.228  0.341 1.422  0.169 1.501  -0.031 1.463  -0.215 1.382  -0.386 1.272  -0.513 1.114  -0.631 0.948  -0.704 0.763  -0.746 0.564  -0.797 0.367  -0.797 0.163  -0.766 -0.037  -0.639 -0.179  -0.441 -0.170  -0.251 -0.105  -0.079 0.001  0.065 0.145  0.170 0.320  0.264 0.500  0.348 0.685  0.426 0.872  0.423 1.022  0.361 0.829  0.327 0.628  0.275 0.431  0.215 0.237  0.159 0.041  0.132 -0.161  0.081 -0.358  0.039 -0.557  0.017 -0.759  -0.023 -0.959  -0.061 -1.159  -0.089 -1.360  -0.123 -1.560  -0.139 -1.761  -0.014 -1.833  0.094 -1.660  0.143 -1.463  0.174 -1.262  0.165 -1.059  0.141 -0.856  0.134 -0.653  0.128 -0.449  0.224 -0.314  0.394 -0.206  0.539 -0.064  0.723 0.020
1c#lav#lav2#pc_0009/q  -1.265 -0.984  -1.097 -0.751  -0.915 -0.529  -0.763 -0.285  -0.611 -0.041  -0.463 0.204  -0.313 0.449  -0.160 0.692  -0.015 0.941  0.141 1.181  0.310 1.413  0.356 1.296  0.164 1.362  -0.070 1.199  -0.269 0.996  -0.392 0.737  -0.474 0.462  -0.504 0.177  -0.527 -0.109  -0.470 -0.363  -0.195 -0.307  0.002 -0.104  0.161 0.135  0.292 0.390  0.411 0.652  0.506 0.923  0.358 0.810  0.256 0.543  0.167 0.270  0.086 -0.006  -0.016 -0.274  -0.126 -0.539  -0.204 -0.815  -0.277 -1.092  -0.365 -1.366  -0.381 -1.652  -0.275 -1.821  -0.040 -1.668  0.108 -1.425  0.203 -1.154  0.234 -0.874  0.200 -0.589  0.155 -0.307  0.106 -0.079  0.368 0.039  0.627 0.162  0.888 0.282  1.126 0.442  1.363 0.605  1.599 0.768
1c#lav#lav2#pc_0009/q  -1.131 -0.626  -0.950 -0.444  -0.770 -0.262  -0.591 -0.078  -0.418 0.110  -0.259 0.311  -0.102 0.513  0.031 0.733  0.156 0.956  0.271 1.185  0.349 1.429  0.429 1.673  0.418 1.547  0.403 1.292  0.373 1.297  0.146 1.223  -0.020 1.029  -0.157 0.813  -0.279 0.587  -0.357 0.348  -0.362 0.092  -0.153 0.040  0.072 0.151  0.243 0.341  0.367 0.564  0.459 0.803  0.422 0.849  0.325 0.617  0.275 0.366  0.199 0.121  0.123 -0.124  0.050 -0.370  -0.023 -0.615  -0.099 -0.860  -0.175 -1.105  -0.258 -1.347  -0.342 -1.589  -0.362 -1.844  -0.177 -1.880  -0.026 -1.676  0.065 -1.442  0.052 -1.186  -0.002 -0.937  -0.091 -0.696  -0.202 -0.466  -0.022 -0.531  0.218 -0.444  0.444 -0.324  0.651 -0.178  0.791 0.037
